data_idx,mapped_rxn,template
28791,Br[c:1]1[cH:2][cH:3][n:4][c:5]2[cH:6][cH:7][c:8]([C:9]#[N:10])[cH:11][c:12]12.CCCC[Sn](CCCC)(CCCC)[CH:13]=[CH2:14].Cc1ccccc1.[Pd].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[c:1]1([CH:13]=[CH2:14])[cH:2][cH:3][n:4][c:5]2[cH:6][cH:7][c:8]([C:9]#[N:10])[cH:11][c:12]12,Br-[c:1].C-C-C-C-[Sn](-C-C-C-C)(-C-C-C-C)-[C:2]=C>>[C:2]-[c:1]
29000,Cl[c:1]1[c:2]2[c:3]([I:4])[cH:5][n:6]([C@H:7]3[C@:8]([CH3:9])([OH:10])[C@H:11]([OH:12])[C@@H:13]([CH2:14][OH:15])[O:16]3)[c:17]2[n:18][cH:19][n:20]1.[NH3:21]>>[c:1]1([NH2:21])[c:2]2[c:3]([I:4])[cH:5][n:6]([C@H:7]3[C@:8]([CH3:9])([OH:10])[C@H:11]([OH:12])[C@@H:13]([CH2:14][OH:15])[O:16]3)[c:17]2[n:18][cH:19][n:20]1,[N:1].Cl-[c:2]>>[N:1]-[c:2]
29461,O[C:1]([c:2]1[cH:3][c:4]([O:5][CH3:6])[c:7]([CH2:8][c:9]2[cH:10][n:11]([CH3:12])[c:13]3[cH:14][cH:15][c:16]([CH2:17][CH:18]([CH3:19])[NH:20][C:21](=[O:22])[N:23]([CH3:24])[CH3:25])[cH:26][c:27]23)[cH:28][cH:29]1)=[O:30].[NH2:31][S:32](=[O:33])(=[O:34])[c:35]1[cH:36][cH:37][cH:38][cH:39][c:40]1[Cl:41]>>[C:1]([c:2]1[cH:3][c:4]([O:5][CH3:6])[c:7]([CH2:8][c:9]2[cH:10][n:11]([CH3:12])[c:13]3[cH:14][cH:15][c:16]([CH2:17][CH:18]([CH3:19])[NH:20][C:21](=[O:22])[N:23]([CH3:24])[CH3:25])[cH:26][c:27]23)[cH:28][cH:29]1)(=[O:30])[NH:31][S:32](=[O:33])(=[O:34])[c:35]1[cH:36][cH:37][cH:38][cH:39][c:40]1[Cl:41],[N:1].O-[C:2]=O>>[C:2]-[N:1]
29510,O[C:1]([CH:2]1[c:3]2[c:4]([cH:5][cH:6][c:7]([CH:8]([CH3:9])[CH3:10])[cH:11]2)[O:12][CH2:13][c:14]2[c:15]1[cH:16][cH:17][cH:18][cH:19]2)=[O:20].[CH3:21][CH2:22][c:23]1[cH:24][cH:25][cH:26][c:27]([CH2:28][CH3:29])[c:30]1[NH2:31]>>[C:1]([CH:2]1[c:3]2[c:4]([cH:5][cH:6][c:7]([CH:8]([CH3:9])[CH3:10])[cH:11]2)[O:12][CH2:13][c:14]2[c:15]1[cH:16][cH:17][cH:18][cH:19]2)(=[O:20])[NH:31][c:30]1[c:23]([CH2:22][CH3:21])[cH:24][cH:25][cH:26][c:27]1[CH2:28][CH3:29],[N:1].O-[C:2]=O>>[C:2]-[N:1]
30142,CN(C)C=O.Cl[CH2:1][C@@H:2]1[CH2:3][C@H:4]([CH2:5][C:6]([O:7][C:8]([CH3:9])([CH3:10])[CH2:11][c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)=[O:18])[O:19][C:20]([CH3:21])([CH3:22])[O:23]1.[Na+].[S-:24][c:25]1[n:26][n:27][n:28][n:29]1-[c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1>>[CH2:1]([C@@H:2]1[CH2:3][C@H:4]([CH2:5][C:6]([O:7][C:8]([CH3:9])([CH3:10])[CH2:11][c:12]2[cH:13][cH:14][cH:15][cH:16][cH:17]2)=[O:18])[O:19][C:20]([CH3:21])([CH3:22])[O:23]1)[S:24][c:25]1[n:26][n:27][n:28][n:29]1-[c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1,[S:1].Cl-[C:2]>>[C:2]-[S:1]
30355,Br[c:1]1[cH:2][cH:3][c:4](-[c:5]2[n:6][cH:7][c:8]([NH2:9])[n:10][cH:11]2)[c:12]([F:13])[cH:14]1.OB(O)[c:15]1[c:16]([S:17](=[O:18])(=[O:19])[N:20]2[CH2:21][CH2:22][CH2:23][CH2:24][CH2:25]2)[cH:26][cH:27][cH:28][cH:29]1>>[c:1]1(-[c:15]2[c:16]([S:17](=[O:18])(=[O:19])[N:20]3[CH2:21][CH2:22][CH2:23][CH2:24][CH2:25]3)[cH:26][cH:27][cH:28][cH:29]2)[cH:2][cH:3][c:4](-[c:5]2[n:6][cH:7][c:8]([NH2:9])[n:10][cH:11]2)[c:12]([F:13])[cH:14]1,Br-[c:1].O-B(-O)-[c:2]>>[c:1]-[c:2]
30500,[Pd].c1ccc(C[N:1]2[C@@:2]3([c:3]4[cH:4][cH:5][cH:6][cH:7][cH:8]4)[CH2:9][C:10](=[O:11])[C@@H:12]2[CH2:13][CH2:14][C@H:15]3[O:16][CH2:17][c:18]2[cH:19][c:20]([C:21]([F:22])([F:23])[F:24])[cH:25][c:26]([C:27]([F:28])([F:29])[F:30])[cH:31]2)cc1>>[NH:1]1[C@@:2]2([c:3]3[cH:4][cH:5][cH:6][cH:7][cH:8]3)[CH2:9][C:10](=[O:11])[C@@H:12]1[CH2:13][CH2:14][C@H:15]2[O:16][CH2:17][c:18]1[cH:19][c:20]([C:21]([F:22])([F:23])[F:24])[cH:25][c:26]([C:27]([F:28])([F:29])[F:30])[cH:31]1,[N:1]-C-c1:c:c:c:c:c:1>>[N:1]
30733,C1CCOC1.Cc1ccccc1.O.O[CH2:1][CH2:2][F:3].[O:4]=[c:5]1[c:6]([OH:7])[cH:8][n:9](-[c:10]2[cH:11][cH:12][c:13]([CH:14]3[CH2:15][CH2:16][O:17][CH2:18][CH2:19]3)[cH:20][c:21]2[F:22])[n:23][c:24]1-[c:25]1[cH:26][cH:27][n:28][n:29]1-[c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[CH2:1]([CH2:2][F:3])[O:7][c:6]1[c:5](=[O:4])[c:24](-[c:25]2[cH:26][cH:27][n:28][n:29]2-[c:30]2[cH:31][cH:32][cH:33][cH:34][cH:35]2)[n:23][n:9](-[c:10]2[cH:11][cH:12][c:13]([CH:14]3[CH2:15][CH2:16][O:17][CH2:18][CH2:19]3)[cH:20][c:21]2[F:22])[cH:8]1,[O:1]-c.O-[C:2]>>[C:2]-[O:1]
30903,Br[c:1]1[cH:2][cH:3][c:4]([F:5])[cH:6][cH:7]1.C1COCCO1.CC(C)(C)[O-].[CH3:8][C:9]1([CH3:10])[CH2:11][NH:12][CH2:13][CH2:14][N:15]1[CH2:16][c:17]1[cH:18][cH:19][cH:20][cH:21][cH:22]1.[Na+].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>>[c:1]1([N:12]2[CH2:11][C:9]([CH3:8])([CH3:10])[N:15]([CH2:16][c:17]3[cH:18][cH:19][cH:20][cH:21][cH:22]3)[CH2:14][CH2:13]2)[cH:2][cH:3][c:4]([F:5])[cH:6][cH:7]1,[N:1].Br-[c:2]>>[N:1]-[c:2]
31202,C1CCOC1.CCO[C:2](=[O:3])[C:4](=[N:5][O:6][CH:7]1[CH2:8][CH2:9][CH2:10][CH2:11][CH2:12]1)[c:13]1[cH:14][s:15][c:16]([NH2:17])[n:18]1.CO.[Na+].[OH-:1]>>[OH:1][C:2](=[O:3])[C:4](=[N:5][O:6][CH:7]1[CH2:8][CH2:9][CH2:10][CH2:11][CH2:12]1)[c:13]1[cH:14][s:15][c:16]([NH2:17])[n:18]1,[O:1].C-C-O-[C:2]=O>>[C:2]-[O:1]
31404,CCN=C=NCCCN(C)C.Cl.ClCCl.O[C:1]([c:2]1[c:3]([NH2:4])[o:5][n:6][c:7]1-[c:8]1[cH:9][cH:10][c:11]([O:12][C:13]([F:14])([F:15])[F:16])[cH:17][cH:18]1)=[O:19].[F:20][C:21]([F:22])([F:23])[c:24]1[cH:25][cH:26][cH:27][c:28]([N:29]2[CH2:30][CH2:31][NH:32][CH2:33][CH2:34]2)[cH:35]1>>[C:1]([c:2]1[c:3]([NH2:4])[o:5][n:6][c:7]1-[c:8]1[cH:9][cH:10][c:11]([O:12][C:13]([F:14])([F:15])[F:16])[cH:17][cH:18]1)(=[O:19])[N:32]1[CH2:31][CH2:30][N:29]([c:28]2[cH:27][cH:26][cH:25][c:24]([C:21]([F:20])([F:22])[F:23])[cH:35]2)[CH2:34][CH2:33]1,[N:1].O-[C:2]=O>>[C:2]-[N:1]
31556,CCN(CC)CC.CCOP(=O)(C#N)OCC.CN(C)C=O.O.O[C:1]([c:2]1[cH:3][cH:4][c:5]([CH2:6][N:7]2[c:8]3[c:9]([O:10][CH3:11])[cH:12][cH:13][c:14]([CH2:15][CH:16]4[S:17][C:18](=[O:19])[NH:20][C:21]4=[O:22])[c:23]3[CH2:24][CH2:25][C:26]2=[O:27])[cH:28][cH:29]1)=[O:30].[CH3:31][CH:32]([CH3:33])[c:34]1[cH:35][cH:36][c:37]([NH2:38])[cH:39][cH:40]1>>[C:1]([c:2]1[cH:3][cH:4][c:5]([CH2:6][N:7]2[c:8]3[c:9]([O:10][CH3:11])[cH:12][cH:13][c:14]([CH2:15][CH:16]4[S:17][C:18](=[O:19])[NH:20][C:21]4=[O:22])[c:23]3[CH2:24][CH2:25][C:26]2=[O:27])[cH:28][cH:29]1)(=[O:30])[NH:38][c:37]1[cH:36][cH:35][c:34]([CH:32]([CH3:31])[CH3:33])[cH:40][cH:39]1,[N:1].O-[C:2]=O>>[C:2]-[N:1]
31575,CO.CO[C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]([O:8][CH3:9])[c:10]([CH2:11][N:12]2[CH2:13][CH2:14][N:15]([C:16](=[O:17])[c:18]3[cH:19][cH:20][c:21]([NH:22][C:23](=[O:24])[NH:25][c:26]4[cH:27][cH:28][cH:29][cH:30][cH:31]4)[cH:32][cH:33]3)[CH2:34][CH2:35]2)[cH:36]1.[OH2:1].[Li+].[OH-]>>[OH:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]([O:8][CH3:9])[c:10]([CH2:11][N:12]2[CH2:13][CH2:14][N:15]([C:16](=[O:17])[c:18]3[cH:19][cH:20][c:21]([NH:22][C:23](=[O:24])[NH:25][c:26]4[cH:27][cH:28][cH:29][cH:30][cH:31]4)[cH:32][cH:33]3)[CH2:34][CH2:35]2)[cH:36]1,[O:1].C-O-[C:2]=O>>[C:2]-[O:1]
31619,C1CCOC1.[Al+3].[H-].[H-].[H-].[H-].[Li+].c1ccc(CO[C:1]([c:2]2[cH:3][cH:4][c:5]([C:6]([CH3:7])([F:8])[F:9])[n:10][cH:11]2)=[O:12])cc1>>[CH2:1]([c:2]1[cH:3][cH:4][c:5]([C:6]([CH3:7])([F:8])[F:9])[n:10][cH:11]1)[OH:12],[O:1]=[C:2]-O-C-c1:c:c:c:c:c:1>>[C:2]-[O:1]
31996,C1CCOC1.COc1ccc(C[n:1]2[n:2][c:3](-[c:4]3[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[n:11][cH:12][n:13]3)[c:14]3[c:15]([NH:16][CH:17]([CH3:18])[CH3:19])[n:20][cH:21][cH:22][c:23]23)cc1.COc1ccc(Cn2nc([Sn](C)(C)C)c3c(NC(C)C)nccc32)cc1.FC(F)(F)c1cc(Br)ncn1.[Cl-].[Cu]I.[Li+].c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>>[nH:1]1[n:2][c:3](-[c:4]2[cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[n:11][cH:12][n:13]2)[c:14]2[c:15]([NH:16][CH:17]([CH3:18])[CH3:19])[n:20][cH:21][cH:22][c:23]12,C-O-c1:c:c:c(-C-[n:1]):c:c:1>>[n:1]
32243,ClCCl.[CH3:11][CH2:12][O:13][c:14]1[cH:15][c:16](-[c:17]2[cH:18][n:19][cH:20][nH:21][c:22]2=[O:23])[cH:24][cH:25][c:26]1[NH2:27].[CH3:1][c:2]1[cH:3][cH:4][cH:5][cH:6][c:7]1[N:8]=[C:9]=[O:10]>>[CH3:1][c:2]1[cH:3][cH:4][cH:5][cH:6][c:7]1[NH:8][C:9](=[O:10])[NH:27][c:26]1[c:14]([O:13][CH2:12][CH3:11])[cH:15][c:16](-[c:17]2[cH:18][n:19][cH:20][nH:21][c:22]2=[O:23])[cH:24][cH:25]1,[N:1].[C:2]=[N:3]>>[N:1]-[C:2]-[N:3]
32506,Cc1ccc(S(=O)(=O)O)cc1.O.O.[OH:13][CH2:1][CH2:2][OH:3].[CH3:4][O:5][C:6](=[O:7])[CH2:8][C:9]([CH3:10])([CH3:11])[CH:12]=O.c1ccccc1>>[CH2:1]1[CH2:2][O:3][CH:12]([C:9]([CH2:8][C:6]([O:5][CH3:4])=[O:7])([CH3:10])[CH3:11])[O:13]1,[O:1].[O:2].O=[C:3]>>[O:1]-[C:3]-[O:2]
32616,CO.O=[N+:1]([O-])[c:2]1[cH:3][cH:4][cH:5][c:6]([CH2:7][CH:8]([CH3:9])[NH:10][C:11](=[O:12])[CH2:13][NH:14][CH2:15][c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[cH:22]1.[ClH:23].[Ni]>>[ClH:23].[NH2:1][c:2]1[cH:3][cH:4][cH:5][c:6]([CH2:7][CH:8]([CH3:9])[NH:10][C:11](=[O:12])[CH2:13][NH:14][CH2:15][c:16]2[cH:17][cH:18][cH:19][cH:20][cH:21]2)[cH:22]1,O=[N:1]-[O-]>>[N:1]
33006,CN(C)C=O.ClCCl.O=C(Cl)C(=O)Cl.O[C:1]([c:2]1[cH:3][cH:4][c:5]([CH2:6][CH2:7][CH2:8][CH3:9])[cH:10][cH:11]1)=[O:12].[CH3:13][N:14]1[CH2:15][CH2:16][CH:17]([N:18]([CH3:19])[c:20]2[n:21][c:22]3[cH:23][c:24]([NH2:25])[cH:26][cH:27][c:28]3[o:29]2)[CH2:30][CH2:31]1.c1ccncc1>>[C:1]([c:2]1[cH:3][cH:4][c:5]([CH2:6][CH2:7][CH2:8][CH3:9])[cH:10][cH:11]1)(=[O:12])[NH:25][c:24]1[cH:23][c:22]2[n:21][c:20]([N:18]([CH:17]3[CH2:16][CH2:15][N:14]([CH3:13])[CH2:31][CH2:30]3)[CH3:19])[o:29][c:28]2[cH:27][cH:26]1,[N:1].O-[C:2]=O>>[C:2]-[N:1]
33568,O=S(=O)(O)O.[OH:5][CH2:1][CH3:2].[O:3]=[C:4](O)[CH2:6][n:7]1[c:8](=[O:9])[nH:10][c:11](=[O:12])[c:13]2[cH:14][cH:15][c:16]([Cl:17])[cH:18][c:19]12>>[CH2:1]([CH3:2])[O:5][C:4](=[O:3])[CH2:6][n:7]1[c:8](=[O:9])[nH:10][c:11](=[O:12])[c:13]2[cH:14][cH:15][c:16]([Cl:17])[cH:18][c:19]12,[O:1].O-[C:2]=O>>[C:2]-[O:1]
34624,CC(=O)O.CC(=O)O[BH-](OC(C)=O)OC(C)=O.CN(C)C=O.CO.O=[CH:1][CH2:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1.[NH2:9][c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1.[Na+]>>[CH2:1]([CH2:2][c:3]1[cH:4][cH:5][cH:6][cH:7][cH:8]1)[NH:9][c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1,[N:1].O=[C:2]>>[C:2]-[N:1]
34708,Br[CH:1]([C:2]([C:3]#[C:4][CH3:5])([OH:6])[c:7]1[cH:8][cH:9][c:10]([Cl:11])[cH:12][c:13]1[Cl:14])[CH3:15].CS(C)=O.[H-].[Na+].[cH:16]1[n:17][cH:18][nH:19][n:20]1>>[CH:1]([C:2]([C:3]#[C:4][CH3:5])([OH:6])[c:7]1[cH:8][cH:9][c:10]([Cl:11])[cH:12][c:13]1[Cl:14])([CH3:15])[n:19]1[cH:18][n:17][cH:16][n:20]1,[n:1].Br-[C:2]>>[C:2]-[n:1]
34748,Cl[S:1](=[O:2])(=[O:3])[CH2:4][CH:5]1[CH2:6][CH2:7][CH2:8][CH2:9][CH2:10]1.[CH3:11][N:12]([CH3:13])[c:14]1[cH:15][cH:16][cH:17][c:18]([N:19]2[CH2:20][CH2:21][N:22]([CH2:23][CH2:24][CH2:25][CH2:26][NH2:27])[CH2:28][CH2:29]2)[cH:30]1>>[S:1](=[O:2])(=[O:3])([CH2:4][CH:5]1[CH2:6][CH2:7][CH2:8][CH2:9][CH2:10]1)[NH:27][CH2:26][CH2:25][CH2:24][CH2:23][N:22]1[CH2:21][CH2:20][N:19]([c:18]2[cH:17][cH:16][cH:15][c:14]([N:12]([CH3:11])[CH3:13])[cH:30]2)[CH2:29][CH2:28]1,[N:1].Cl-[S:2]>>[N:1]-[S:2]
34916,CC(C)(C#N)N=NC(C)(C)C#N.O=C1CCC(=O)N1[Br:1].[CH3:2][c:3]1[cH:4][cH:5][c:6]([F:7])[c:8]([C:9]#[N:10])[cH:11]1.c1ccccc1>>[Br:1][CH2:2][c:3]1[cH:4][cH:5][c:6]([F:7])[c:8]([C:9]#[N:10])[cH:11]1,[C:1].O=C1-C-C-C(=O)-N-1-[Br:2]>>[Br:2]-[C:1]
35102,CCN(CC)CC.Cl[Pd]Cl.I[c:1]1[cH:2][cH:3][c:4]([C:5]([O:6][CH2:7][CH3:8])=[O:9])[cH:10][cH:11]1.O=C(O)c1ccccc1.[CH:12]#[C:13][c:14]1[cH:15][cH:16][c:17]([CH2:18][OH:19])[c:20]([CH3:21])[cH:22]1.[Cu]I.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[c:1]1([C:12]#[C:13][c:14]2[cH:15][cH:16][c:17]([CH2:18][OH:19])[c:20]([CH3:21])[cH:22]2)[cH:2][cH:3][c:4]([C:5]([O:6][CH2:7][CH3:8])=[O:9])[cH:10][cH:11]1,I-[c:1].C#[C:2]>>[C:2]-[c:1]
35270,C1COCCO1.CCOCC.Cl[S:1](=[O:2])(=[O:3])[c:4]1[cH:5][cH:6][c:7]([I:8])[cH:9][cH:10]1.[NH2:11][CH2:12][c:13]1[cH:14][cH:15][n:16][cH:17][cH:18]1.c1ccncc1>>[S:1](=[O:2])(=[O:3])([c:4]1[cH:5][cH:6][c:7]([I:8])[cH:9][cH:10]1)[NH:11][CH2:12][c:13]1[cH:14][cH:15][n:16][cH:17][cH:18]1,[N:1].Cl-[S:2]>>[N:1]-[S:2]
35325,C1CCC2=NCCCN2CC1.C1CCOC1.Cl[CH2:1][c:2]1[cH:3][cH:4][c:5]([O:6][CH3:7])[cH:8][cH:9]1.[cH:10]1[n:11][cH:12][nH:13][n:14]1>>[CH2:1]([c:2]1[cH:3][cH:4][c:5]([O:6][CH3:7])[cH:8][cH:9]1)[n:13]1[cH:12][n:11][cH:10][n:14]1,[n:1].Cl-[C:2]>>[C:2]-[n:1]
35543,CC(C)(C)OC(=O)[N:1]1[CH2:2][C:3]2([CH2:4][N:5]([CH2:6][CH2:7][c:8]3[n:9][c:10]4[cH:11][cH:12][c:13](-[c:14]5[cH:15][nH:16][c:17]6[cH:18][c:19]([F:20])[cH:21][cH:22][c:23]56)[cH:24][c:25]4[o:26]3)[CH2:27]2)[CH2:28]1.ClCCl.O=C(O)C(F)(F)F>>[NH:1]1[CH2:2][C:3]2([CH2:4][N:5]([CH2:6][CH2:7][c:8]3[n:9][c:10]4[cH:11][cH:12][c:13](-[c:14]5[cH:15][nH:16][c:17]6[cH:18][c:19]([F:20])[cH:21][cH:22][c:23]56)[cH:24][c:25]4[o:26]3)[CH2:27]2)[CH2:28]1,C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1]
36255,CCN(CC)CC.ClCCl.[NH2:1][CH:2]1[CH2:3][CH2:4][N:5]([CH2:6][c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH2:13][CH2:14]1.[O:15]=[C:16]=[N:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1>>[NH:1]([CH:2]1[CH2:3][CH2:4][N:5]([CH2:6][c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH2:13][CH2:14]1)[C:16](=[O:15])[NH:17][c:18]1[cH:19][cH:20][cH:21][cH:22][cH:23]1,[N:1].[C:2]=[N:3]>>[N:1]-[C:2]-[N:3]
36484,CC(=O)O.N.O=[CH:1][CH:2]([CH2:3][CH3:4])[CH2:5][C:6](=O)[c:7]1[cH:8][cH:9][c:10]([O:11][CH3:12])[cH:13][cH:14]1.[NH2:15][c:16]1[cH:17][cH:18][c:19]([S:20]([NH2:21])(=[O:22])=[O:23])[cH:24][cH:25]1>>[cH:1]1[c:2]([CH2:3][CH3:4])[cH:5][c:6](-[c:7]2[cH:8][cH:9][c:10]([O:11][CH3:12])[cH:13][cH:14]2)[n:15]1-[c:16]1[cH:17][cH:18][c:19]([S:20]([NH2:21])(=[O:22])=[O:23])[cH:24][cH:25]1,[N:1].O=[C:2]-[C:3]-[C:4]-[C:5]=O>>[c:2]1:[c:3]:[c:4]:[c:5]:[n:1]:1
36539,CC(=O)O[BH-](OC(C)=O)OC(C)=O.CCN(C(C)C)C(C)C.O=[CH:1][CH2:2][CH2:3][c:4]1[n:5][n:6]([C:7]([CH3:8])([CH3:9])[CH3:10])[c:11](-[c:12]2[cH:13][cH:14][c:15]([F:16])[cH:17][cH:18]2)[cH:19]1.[CH3:20][c:21]1[cH:22][cH:23][c:24]([N:25]2[CH2:26][CH2:27][NH:28][CH2:29][CH2:30]2)[cH:31][c:32]1[CH3:33].[Na+]>>[CH2:1]([CH2:2][CH2:3][c:4]1[n:5][n:6]([C:7]([CH3:8])([CH3:9])[CH3:10])[c:11](-[c:12]2[cH:13][cH:14][c:15]([F:16])[cH:17][cH:18]2)[cH:19]1)[N:28]1[CH2:27][CH2:26][N:25]([c:24]2[cH:23][cH:22][c:21]([CH3:20])[c:32]([CH3:33])[cH:31]2)[CH2:30][CH2:29]1,[N:1].O=[C:2]>>[C:2]-[N:1]
36717,C1CCC([O:1][CH2:2][CH2:3][CH2:4][CH2:5][N:6]2[CH2:7][c:8]3[c:9]([nH:10][c:11](=[O:12])[n:13]([CH3:14])[c:15]3=[O:16])[CH2:17][CH2:18]2)OC1.CO.Cl.O>>[OH:1][CH2:2][CH2:3][CH2:4][CH2:5][N:6]1[CH2:7][c:8]2[c:9]([nH:10][c:11](=[O:12])[n:13]([CH3:14])[c:15]2=[O:16])[CH2:17][CH2:18]1,[O:1]-C1-C-C-C-C-O-1>>[O:1]
36882,CC(C)(C)O.CC(C)(C)[O-].Cl[CH2:1][C:2]([N:3]([CH2:4][CH2:5][C:6]#[N:7])[CH2:8][CH2:9][OH:10])=[O:11].[K+]>>[CH2:1]1[C:2](=[O:11])[N:3]([CH2:4][CH2:5][C:6]#[N:7])[CH2:8][CH2:9][O:10]1,[O:1].Cl-[C:2]>>[C:2]-[O:1]
37125,I[c:1]1[cH:2][cH:3][c:4]([C:5]([F:6])([F:7])[F:8])[cH:9][c:10]1[Br:11].[CH3:12][c:13]1[cH:14][cH:15][c:16]([SH:17])[c:18]([CH3:19])[cH:20]1>>[c:1]1([S:17][c:16]2[cH:15][cH:14][c:13]([CH3:12])[cH:20][c:18]2[CH3:19])[cH:2][cH:3][c:4]([C:5]([F:6])([F:7])[F:8])[cH:9][c:10]1[Br:11],[S:1].I-[c:2]>>[S:1]-[c:2]
37229,O=S(=O)(O)O.[OH:12][CH3:1].[CH3:2][CH2:3][CH2:4][CH2:5][O:6][c:7]1[cH:8][c:9]([C:10](=[O:11])O)[cH:13][cH:14][c:15]1[N+:16](=[O:17])[O-:18]>>[CH3:1][O:12][C:10]([c:9]1[cH:8][c:7]([O:6][CH2:5][CH2:4][CH2:3][CH3:2])[c:15]([N+:16](=[O:17])[O-:18])[cH:14][cH:13]1)=[O:11],[O:1].O-[C:2]=O>>[C:2]-[O:1]
37665,CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CN(C)C=O.O.O[C:1]([c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][cH:8][c:9]([O:10][CH2:11][CH:12]3[CH2:13][CH2:14][N:15]([CH2:16][C:17]([CH3:18])([CH3:19])[F:20])[CH2:21][CH2:22]3)[c:23]([F:24])[cH:25]2)[c:26]([F:27])[cH:28]1)=[O:29].On1nnc2ccccc21.[OH:30][C@H:31]1[CH2:32][CH2:33][CH2:34][NH:35][CH2:36]1>>[C:1]([c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][cH:8][c:9]([O:10][CH2:11][CH:12]3[CH2:13][CH2:14][N:15]([CH2:16][C:17]([CH3:18])([CH3:19])[F:20])[CH2:21][CH2:22]3)[c:23]([F:24])[cH:25]2)[c:26]([F:27])[cH:28]1)(=[O:29])[N:35]1[CH2:34][CH2:33][CH2:32][C@H:31]([OH:30])[CH2:36]1,[N:1].O-[C:2]=O>>[C:2]-[N:1]
38224,C1CCOC1.CCN(CC)CC.CCOC(C)=O.Cl.Cl[C:1]([CH3:2])=[O:3].O.[CH3:4][C:5](=[O:6])[c:7]1[cH:8][c:9]([Br:10])[c:11]([CH3:12])[cH:13][c:14]1[NH2:15]>>[C:1]([CH3:2])(=[O:3])[NH:15][c:14]1[c:7]([C:5]([CH3:4])=[O:6])[cH:8][c:9]([Br:10])[c:11]([CH3:12])[cH:13]1,[N:1].Cl-[C:2]>>[C:2]-[N:1]
38410,C1CCOC1.CC(=O)O[C:2]([CH3:1])=[O:3].CN(C)c1ccncc1.[N:4]#[C:5][c:6]1[cH:7][cH:8][cH:9][c:10]2[nH:11][n:12][cH:13][c:14]12.c1ccncc1>>[CH3:1][C:2](=[O:3])[n:11]1[c:10]2[cH:9][cH:8][cH:7][c:6]([C:5]#[N:4])[c:14]2[cH:13][n:12]1,[n:1].C-C(=O)-O-[C:2]=O>>[C:2]-[n:1]
38858,Br[c:1]1[cH:2][cH:3][c:4](-[c:5]2[n:6]([CH2:7][O:8][CH2:9][CH2:10][Si:11]([CH3:12])([CH3:13])[CH3:14])[cH:15][c:16]([C:17]([F:18])([F:19])[F:20])[n:21]2)[n:22][cH:23]1.CC1(C)OB([c:24]2[c:25]([CH3:26])[cH:27][c:28]([O:29][CH2:30][C:31]3([C:32]([O:33][CH2:34][CH3:35])=[O:36])[CH2:37][CH2:38][CH2:39]3)[n:40][cH:41]2)OC1(C)C.CN(C)C=O.Cl[Pd]Cl.O=C([O-])[O-].[Na+].[Na+]>>[c:1]1(-[c:24]2[c:25]([CH3:26])[cH:27][c:28]([O:29][CH2:30][C:31]3([C:32]([O:33][CH2:34][CH3:35])=[O:36])[CH2:37][CH2:38][CH2:39]3)[n:40][cH:41]2)[cH:2][cH:3][c:4](-[c:5]2[n:6]([CH2:7][O:8][CH2:9][CH2:10][Si:11]([CH3:12])([CH3:13])[CH3:14])[cH:15][c:16]([C:17]([F:18])([F:19])[F:20])[n:21]2)[n:22][cH:23]1,Br-[c:1].C-C1(-C)-O-B(-[c:2])-O-C-1(-C)-C>>[c:1]-[c:2]
