data_idx,mapped_rxn,template
34394,[CH3:1][C:2]1=[C:3]([C:4](=[O:5])[OH:6])[N:7]2[C:8](=[O:9])[CH:10]([NH:11][C:12](=[O:13])[O:14][C:15]([CH3:16])([CH3:17])[CH3:18])[CH:19]2[S:20][CH2:21]1.[N-]=[N+]=[CH2:22]>>[CH3:1][C:2]1=[C:3]([C:4](=[O:5])[O:6][CH3:22])[N:7]2[C:8](=[O:9])[CH:10]([NH:11][C:12](=[O:13])[O:14][C:15]([CH3:16])([CH3:17])[CH3:18])[CH:19]2[S:20][CH2:21]1,O=C-[O:1].[C:2]=[N+]=[N-]>>[C:2]-[O:1]
34471,C1CCOC1.CC(C)[Si](C(C)C)(C(C)C)[O:1][C@H:2]1[CH2:3][CH2:4][C@H:5]([N:6]2[CH2:7][CH2:8][C@@H:9]([CH2:10][c:11]3[c:12]([Cl:13])[cH:14][c:15](-[c:16]4[cH:17][cH:18][c:19]([C:20](=[O:21])[N:22]5[CH2:23][CH2:24][CH:25]([C:26]([F:27])([F:28])[F:29])[CH2:30][CH2:31]5)[cH:32][cH:33]4)[cH:34][c:35]3[Cl:36])[C:37]2=[O:38])[CH2:39][CH2:40]1.CCCC[N+](CCCC)(CCCC)CCCC.[F-]>>[OH:1][C@H:2]1[CH2:3][CH2:4][C@H:5]([N:6]2[CH2:7][CH2:8][C@@H:9]([CH2:10][c:11]3[c:12]([Cl:13])[cH:14][c:15](-[c:16]4[cH:17][cH:18][c:19]([C:20](=[O:21])[N:22]5[CH2:23][CH2:24][CH:25]([C:26]([F:27])([F:28])[F:29])[CH2:30][CH2:31]5)[cH:32][cH:33]4)[cH:34][c:35]3[Cl:36])[C:37]2=[O:38])[CH2:39][CH2:40]1,C-C(-C)-[Si](-[O:1])(-C(-C)-C)-C(-C)-C>>[O:1]
34677,C1CCOC1.[C-]#[C-].[CH3:1][O:2][C:3](=[O:4])[CH:5]1[CH2:6][CH2:7][C:8](=[O:9])[CH2:10][C:11]1([CH3:12])[CH3:13].[CH:14]#[C:15][Si:16]([CH3:17])([CH3:18])[CH3:19].[Cl-].[Li+].[Li+].[Li]CCCC.[NH4+]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]1[CH2:6][CH2:7][C:8]([OH:9])([C:14]#[C:15][Si:16]([CH3:17])([CH3:18])[CH3:19])[CH2:10][C:11]1([CH3:12])[CH3:13],C#[C:1].[C:2]=[O:3]>>[C:1]-[C:2]-[O:3]
35017,CCCC[Sn](=O)CCCC.CO.C[Si](C)(C)[N:1]=[N+:2]=[N-:3].Cc1ccccc1.[CH3:4][CH:5]([C:6]#[N:7])[O:8][c:9]1[cH:10][cH:11][c:12]([CH2:13][NH:14][C:15](=[O:16])[c:17]2[cH:18][cH:19][cH:20][n:21][c:22]2[O:23][c:24]2[cH:25][cH:26][c:27]3[c:28]([cH:29]2)[O:30][CH2:31][O:32]3)[c:33]([F:34])[cH:35]1>>[nH:1]1[n:2][n:3][n:7][c:6]1[CH:5]([CH3:4])[O:8][c:9]1[cH:10][cH:11][c:12]([CH2:13][NH:14][C:15](=[O:16])[c:17]2[cH:18][cH:19][cH:20][n:21][c:22]2[O:23][c:24]2[cH:25][cH:26][c:27]3[c:28]([cH:29]2)[O:30][CH2:31][O:32]3)[c:33]([F:34])[cH:35]1,[C:1]#[N:2].C-[Si](-C)(-C)-[N:3]=[N:4]=[N:5]>>[c:1]1:[n:3]:[n:4]:[n:5]:[n:2]:1
35604,C1CCOC1.CCOP(=O)(OCC)[CH2:1][C:2]([O:3][CH2:4][CH3:5])=[O:6].O=[CH:7][c:8]1[c:9]([CH3:10])[n:11][n:12]([CH3:13])[c:14]1[O:15][c:16]1[cH:17][c:18]([OH:19])[c:20]([Cl:21])[cH:22][c:23]1[Cl:24].[Cl-].[H-].[NH4+].[Na+]>>[CH:1](\[C:2]([O:3][CH2:4][CH3:5])=[O:6])=[CH:7]/[c:8]1[c:9]([CH3:10])[n:11][n:12]([CH3:13])[c:14]1[O:15][c:16]1[cH:17][c:18]([OH:19])[c:20]([Cl:21])[cH:22][c:23]1[Cl:24],O=[C:1].C-C-O-P(=O)(-O-C-C)-[C:2]-C=O>>[C:1]=[C:2]
35849,[CH3:1][O:2][c:3]1[c:4]([NH:5][C:6](=[O:7])[c:8]2[cH:9][cH:10][c:11]([CH3:12])[c:13]([N:14]=[N+:15]=[N-:16])[cH:17]2)[cH:18][c:19]([C:20]([CH3:21])([CH3:22])[CH3:23])[cH:24][c:25]1[NH:26][S:27]([CH3:28])(=[O:29])=[O:30].[CH:31]#[C:32][c:33]1[cH:34][cH:35][c:36]([NH:37][CH:38]2[CH2:39][CH2:40]2)[n:41][cH:42]1>>[CH3:1][O:2][c:3]1[c:4]([NH:5][C:6](=[O:7])[c:8]2[cH:9][cH:10][c:11]([CH3:12])[c:13](-[n:14]3[n:15][n:16][c:32](-[c:33]4[cH:34][cH:35][c:36]([NH:37][CH:38]5[CH2:39][CH2:40]5)[n:41][cH:42]4)[cH:31]3)[cH:17]2)[cH:18][c:19]([C:20]([CH3:21])([CH3:22])[CH3:23])[cH:24][c:25]1[NH:26][S:27]([CH3:28])(=[O:29])=[O:30],[C:1]#[C:2].[N:3]=[N:4]=[N:5]>>[c:1]1:[c:2]:[n:3]:[n:4]:[n:5]:1
35854,CC(=O)O.O=[C:1]([C:2]([O:3][CH2:4][CH3:5])=[O:6])[CH2:7][C:8](=O)[c:9]1[cH:10][n:11][c:12]([O:13][c:14]2[cH:15][cH:16][cH:17][cH:18][cH:19]2)[n:20][cH:21]1.[NH2:22][NH2:23]>>[c:1]1([C:2]([O:3][CH2:4][CH3:5])=[O:6])[cH:7][c:8](-[c:9]2[cH:10][n:11][c:12]([O:13][c:14]3[cH:15][cH:16][cH:17][cH:18][cH:19]3)[n:20][cH:21]2)[nH:23][n:22]1,[N:1]-[N:2].O=[C:3]-[C:4]-[C:5]=O>>[c:3]1:[c:4]:[c:5]:[n:1]:[n:2]:1
36075,ClCCl.O=C(O[OH:1])c1cccc(Cl)c1.[CH2:2]=[CH:3][CH2:4][C:5]([O:6][CH3:7])([c:8]1[cH:9][cH:10][c:11]([F:12])[cH:13][cH:14]1)[CH:15]1[CH2:16][CH2:17]1>>[O:1]1[CH2:2][CH:3]1[CH2:4][C:5]([O:6][CH3:7])([c:8]1[cH:9][cH:10][c:11]([F:12])[cH:13][cH:14]1)[CH:15]1[CH2:16][CH2:17]1,[C:1]=[C:2].Cl-c1:c:c:c:c(-C(=O)-O-[O:3]):c:1>>[C:1]1-[C:2]-[O:3]-1
36554,CCN(CC)CC.Cl[Pd]Cl.I[c:1]1[cH:2][cH:3][c:4]([C:5]([O:6][CH2:7][CH3:8])=[O:9])[cH:10][cH:11]1.O=C(O)c1ccccc1.[CH:12]#[C:13][c:14]1[cH:15][cH:16][c:17]([C:18]2([O:19][CH:20]([CH3:21])[CH3:22])[CH2:23][CH2:24]2)[cH:25][cH:26]1.[Cu]I.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[c:1]1([C:12]#[C:13][c:14]2[cH:15][cH:16][c:17]([C:18]3([O:19][CH:20]([CH3:21])[CH3:22])[CH2:23][CH2:24]3)[cH:25][cH:26]2)[cH:2][cH:3][c:4]([C:5]([O:6][CH2:7][CH3:8])=[O:9])[cH:10][cH:11]1,I-[c:1].C#[C:2]>>[C:2]-[c:1]
36605,Br[c:1]1[c:2](-[c:3]2[cH:4][cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][cH:12]2)[n:13][n:14]([CH3:15])[c:16]1[C:17]([CH3:18])([CH3:19])[O:20][SiH2:21][C:22]([CH3:23])([CH3:24])[CH3:25].C1CCOC1.CCCCC.I[CH3:26].[Li]C(C)(C)C>>[c:1]1([CH3:26])[c:2](-[c:3]2[cH:4][cH:5][c:6]([C:7]([F:8])([F:9])[F:10])[cH:11][cH:12]2)[n:13][n:14]([CH3:15])[c:16]1[C:17]([CH3:18])([CH3:19])[O:20][SiH2:21][C:22]([CH3:23])([CH3:24])[CH3:25],Br-[c:1].I-[C:2]>>[C:2]-[c:1]
36637,CN(C)C=O.I[CH3:1].[CH3:2][C@H:3]([NH:4][C:5](=[O:6])[O:7][CH2:8][c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1)[c:15]1[cH:16][cH:17][c:18]([N+:19](=[O:20])[O-:21])[cH:22][cH:23]1.[H-].[Na+]>>[CH3:1][N:4]([C@@H:3]([CH3:2])[c:15]1[cH:16][cH:17][c:18]([N+:19](=[O:20])[O-:21])[cH:22][cH:23]1)[C:5](=[O:6])[O:7][CH2:8][c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1,[N:1].I-[C:2]>>[C:2]-[N:1]
36707,Br[CH2:1][CH:2]1[CH2:3][CH2:4]1.CCO.[CH3:5][O:6][c:7]1[cH:8][cH:9][c:10]([O:11][c:12]2[c:13]([Cl:14])[cH:15][c:16]([N+:17](=[O:18])[O-:19])[cH:20][c:21]2[Cl:22])[cH:23][c:24]1[S:25](=[O:26])[OH:27].[Na+].[OH-]>>[CH2:1]([CH:2]1[CH2:3][CH2:4]1)[S:25]([c:24]1[c:7]([O:6][CH3:5])[cH:8][cH:9][c:10]([O:11][c:12]2[c:13]([Cl:14])[cH:15][c:16]([N+:17](=[O:18])[O-:19])[cH:20][c:21]2[Cl:22])[cH:23]1)(=[O:26])=[O:27],Br-[C:1].[O:2]-[S:3]>>[C:1]-[S:3]=[O:2]
36894,CC(C)=O.Cl[S:1]([c:2]1[cH:3][cH:4][c:5]([O:6][CH3:7])[c:8]([N+:9](=[O:10])[O-:11])[cH:12]1)(=[O:13])=[O:14].O.O=C([O-])O.O=S([O-])[O-].[Na+:15].[Na+].[Na+]>>[Na+:15].[S:1]([c:2]1[cH:3][cH:4][c:5]([O:6][CH3:7])[c:8]([N+:9](=[O:10])[O-:11])[cH:12]1)(=[O:13])[O-:14],Cl-[S:1]=[O:2]>>[O:2]-[S:1]
36945,Br[c:1]1[cH:2][cH:3][cH:4][c:5]([CH2:6][O:7][CH2:8][O:9][CH3:10])[cH:11]1.CC(=O)[O-].CC(=O)[O-].CCN(CC)CC.CN(C)C=O.Cc1ccccc1P(c1ccccc1C)c1ccccc1C.[CH2:12]=[CH:13][C:14](=[O:15])[O:16][CH2:17][CH3:18].[Pd+2]>>[c:1]1(/[CH:12]=[CH:13]/[C:14](=[O:15])[O:16][CH2:17][CH3:18])[cH:2][cH:3][cH:4][c:5]([CH2:6][O:7][CH2:8][O:9][CH3:10])[cH:11]1,Br-[c:1].C=[C:2]>>[C:2]-[c:1]
37004,C1CCOC1.I[c:1]1[cH:2][c:3]([CH2:4][n:5]2[cH:6][cH:7][c:8]([NH:9][C:10](=[O:11])[c:12]3[c:13]([F:14])[cH:15][cH:16][cH:17][c:18]3[F:19])[n:20]2)[c:21]([C:22]([F:23])([F:24])[F:25])[cH:26][cH:27]1.[Br-].[Pd].[Zn+][CH:28]1[CH2:29][CH2:30]1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[c:1]1([CH:28]2[CH2:29][CH2:30]2)[cH:2][c:3]([CH2:4][n:5]2[cH:6][cH:7][c:8]([NH:9][C:10](=[O:11])[c:12]3[c:13]([F:14])[cH:15][cH:16][cH:17][c:18]3[F:19])[n:20]2)[c:21]([C:22]([F:23])([F:24])[F:25])[cH:26][cH:27]1,I-[c:1].[C:2]-[Zn+]>>[C:2]-[c:1]
37666,C1COCCO1.O=C(CCl)O[C:2](=[O:1])[CH2:3][Cl:4].[CH3:5][c:6]1[n:7][o:8][c:9]([NH2:10])[c:11]1[CH3:12]>>[O:1]=[C:2]([CH2:3][Cl:4])[NH:10][c:9]1[o:8][n:7][c:6]([CH3:5])[c:11]1[CH3:12],[N:1].Cl-C-C(=O)-O-[C:2]=O>>[C:2]-[N:1]
37882,CCCC#N.I[c:1]1[cH:2][c:3]2[cH:4][n:5][n:6](-[c:7]3[cH:8][cH:9][c:10]([F:11])[cH:12][cH:13]3)[c:14]2[cH:15][cH:16]1.O=C([O-])[O-].[CH3:17][CH2:18][c:19]1[cH:20][cH:21][cH:22][c:23]([C@@H:24]([OH:25])[C@H:26]([CH3:27])[NH2:28])[cH:29]1.[ClH:30].[Cs+].[Cs+].[Cu]I>>[ClH:30].[c:1]1([O:25][C@H:24]([c:23]2[cH:22][cH:21][cH:20][c:19]([CH2:18][CH3:17])[cH:29]2)[C@H:26]([CH3:27])[NH2:28])[cH:2][c:3]2[cH:4][n:5][n:6](-[c:7]3[cH:8][cH:9][c:10]([F:11])[cH:12][cH:13]3)[c:14]2[cH:15][cH:16]1,[O:1].I-[c:2]>>[O:1]-[c:2]
38030,Br[c:1]1[cH:2][cH:3][n:4][cH:5][cH:6]1.[CH2:7]=[CH:8][CH2:9][CH:10]([OH:11])[c:12]1[c:13]([CH3:14])[n:15][o:16][c:17]1-[c:18]1[cH:19][cH:20][c:21](-[c:22]2[cH:23][cH:24][c:25]([C:26]3([C:27](=[O:28])[O:29][CH2:30][CH3:31])[CH2:32][CH2:33]3)[cH:34][cH:35]2)[cH:36][cH:37]1>>[c:1]1(/[CH:7]=[CH:8]/[CH2:9][CH:10]([OH:11])[c:12]2[c:13]([CH3:14])[n:15][o:16][c:17]2-[c:18]2[cH:19][cH:20][c:21](-[c:22]3[cH:23][cH:24][c:25]([C:26]4([C:27](=[O:28])[O:29][CH2:30][CH3:31])[CH2:32][CH2:33]4)[cH:34][cH:35]3)[cH:36][cH:37]2)[cH:2][cH:3][n:4][cH:5][cH:6]1,Br-[c:1].C=[C:2]>>[C:2]-[c:1]
38292,Br[C:1]#[C:2][C@H:3](/[CH:4]=[CH:5]/[CH3:6])[OH:7].CCCCN.Cl.ClCCl.Cl[Cu].NO.O.[CH:8]#[C:9][C@@H:10]([CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH3:19])[NH:20][CH2:21][CH2:22][CH2:23][CH3:24]>>[C:1](#[C:2][C@H:3](/[CH:4]=[CH:5]/[CH3:6])[OH:7])[C:8]#[C:9][C@@H:10]([CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH3:19])[NH:20][CH2:21][CH2:22][CH2:23][CH3:24],C#[C:1].Br-[C:2]#C>>[C:1]-[C:2]
38479,Br[CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][C:6]#[N:7].[Al+3].[Cl-].[Cl-].[Cl-].[cH:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1>>[CH2:1]([CH2:2][CH2:3][CH2:4][CH2:5][C:6]#[N:7])[c:8]1[cH:9][cH:10][cH:11][cH:12][cH:13]1,[c:1].Br-[C:2]>>[C:2]-[c:1]
38708,C1CCOC1.CCOP(=O)(OCC)[CH2:1][C:2]#[N:3].C[Si](C)(C)[N-][Si](C)(C)C.O=[C:4]([c:5]1[cH:6][cH:7][cH:8][c:9]([O:10][CH3:11])[cH:12]1)[c:13]1[cH:14][c:15]([O:16][CH3:17])[cH:18][c:19]([O:20][CH3:21])[cH:22]1.[Li+]>>[CH:1]([C:2]#[N:3])=[C:4]([c:5]1[cH:6][cH:7][cH:8][c:9]([O:10][CH3:11])[cH:12]1)[c:13]1[cH:14][c:15]([O:16][CH3:17])[cH:18][c:19]([O:20][CH3:21])[cH:22]1,O=[C:1].C-C-O-P(=O)(-O-C-C)-[C:2]-C#N>>[C:1]=[C:2]
39161,CCO.CCO[C:2](=[O:3])[CH2:4][N:5]([CH2:6][CH2:7][CH2:8][n:9]1[c:10](-[c:11]2[cH:12][cH:13][c:14]([F:15])[cH:16][cH:17]2)[cH:18][s:19][c:20]1=[N:21][c:22]1[cH:23][cH:24][c:25]([Cl:26])[cH:27][c:28]1[O:29][CH3:30])[C:31](=[O:32])[O:33][C:34]([CH3:35])([CH3:36])[CH3:37].[OH2:1].O=C(O)CC(O)(CC(=O)O)C(=O)O.[Na+].[OH-]>>[OH:1][C:2](=[O:3])[CH2:4][N:5]([CH2:6][CH2:7][CH2:8][n:9]1[c:10](-[c:11]2[cH:12][cH:13][c:14]([F:15])[cH:16][cH:17]2)[cH:18][s:19][c:20]1=[N:21][c:22]1[cH:23][cH:24][c:25]([Cl:26])[cH:27][c:28]1[O:29][CH3:30])[C:31](=[O:32])[O:33][C:34]([CH3:35])([CH3:36])[CH3:37],[O:1].C-C-O-[C:2]=O>>[C:2]-[O:1]
39391,Cl.ClCCl.Cl[C:1]([CH3:2])=[O:3].[Al+3].[CH3:4][CH2:5][CH:6]1[CH2:7][CH2:8][S:9][c:10]2[c:11]([CH3:12])[cH:13][cH:14][c:15]([CH3:16])[c:17]21.[Cl-].[Cl-].[Cl-]>>[C:1]([CH3:2])(=[O:3])[c:14]1[cH:13][c:11]([CH3:12])[c:10]2[c:17]([c:15]1[CH3:16])[CH:6]([CH2:5][CH3:4])[CH2:7][CH2:8][S:9]2,[c:1].Cl-[C:2]>>[C:2]-[c:1]
40035,C1CCOC1.CCOC(C)=O.Cl.O=[S:1](=O)(Cl)[c:2]1[cH:3][cH:4][c:5]2[cH:6][c:7]([Cl:8])[cH:9][cH:10][c:11]2[cH:12]1.[Al+3].[H-].[H-].[H-].[H-].[Li+]>>[SH:1][c:2]1[cH:3][cH:4][c:5]2[cH:6][c:7]([Cl:8])[cH:9][cH:10][c:11]2[cH:12]1,Cl-[S:1](=O)=O>>[S:1]
40076,Br[C:1](Br)=[CH:2][C@H:3]1[CH2:4][CH2:5][C@H:6]([CH2:7][CH2:8][c:9]2[cH:10][cH:11][c:12](-[c:13]3[cH:14][cH:15][c:16]([CH2:17][CH2:18][CH2:19][CH2:20][CH3:21])[cH:22][cH:23]3)[cH:24][cH:25]2)[CH2:26][CH2:27]1.C1CCOC1.CCCCCC.O.[Li]CCCC>>[CH:1]#[C:2][C@H:3]1[CH2:4][CH2:5][C@H:6]([CH2:7][CH2:8][c:9]2[cH:10][cH:11][c:12](-[c:13]3[cH:14][cH:15][c:16]([CH2:17][CH2:18][CH2:19][CH2:20][CH3:21])[cH:22][cH:23]3)[cH:24][cH:25]2)[CH2:26][CH2:27]1,Br-[C:1](-Br)=[C:2]>>[C:1]#[C:2]
40183,O=[C:16]([CH2:17][CH3:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1.O=[C:1]([c:2]1[cH:3][cH:4][c:5]([OH:6])[cH:7][cH:8]1)[c:9]1[cH:10][cH:11][c:12]([OH:13])[cH:14][cH:15]1>>[C:1]([c:2]1[cH:3][cH:4][c:5]([OH:6])[cH:7][cH:8]1)([c:9]1[cH:10][cH:11][c:12]([OH:13])[cH:14][cH:15]1)=[C:16]([CH2:17][CH3:18])[c:19]1[cH:20][cH:21][cH:22][cH:23][cH:24]1,O=[C:1].O=[C:2]>>[C:1]=[C:2]
40224,Br[CH:1]([C:2]([O:3][CH2:4][CH3:5])=[O:6])[CH2:7][CH2:8][CH:9](Br)[C:10](=[O:11])[O:12][CH2:13][CH3:14].Cc1ccccc1.[CH3:15][O:16][c:17]1[cH:18][cH:19][cH:20][cH:21][c:22]1[NH2:23]>>[C@@H:1]1([C:2]([O:3][CH2:4][CH3:5])=[O:6])[CH2:7][CH2:8][C@H:9]([C:10](=[O:11])[O:12][CH2:13][CH3:14])[N:23]1[c:22]1[c:17]([O:16][CH3:15])[cH:18][cH:19][cH:20][cH:21]1,[N:1].Br-[C:2].Br-[C:3]>>[C:2]-[N:1]-[C:3]
40481,C1CCOC1.CC(C)COC(=O)Cl.CCN(CC)CC.O=[C:1]([C:2]1([C:3]([O:4][C:5]([CH3:6])([CH3:7])[CH3:8])=[O:9])[CH2:10][CH2:11]1)[OH:12]>>[CH2:1]([C:2]1([C:3]([O:4][C:5]([CH3:6])([CH3:7])[CH3:8])=[O:9])[CH2:10][CH2:11]1)[OH:12],O-[C:1]=O>>[C:1]
40509,Br[c:1]1[cH:2][c:3]([O:4][CH2:5][O:6][CH3:7])[c:8]([O:9][CH3:10])[cH:11][c:12]1[Cl:13].Cl[c:14]1[n:15][c:16]([S:17][CH3:18])[n:19][c:20]2[c:21]1[c:22]([C:23]#[N:24])[cH:25][n:26]2[CH2:27][O:28][CH2:29][CH2:30][Si:31]([CH3:32])([CH3:33])[CH3:34]>>[c:1]1(-[c:14]2[n:15][c:16]([S:17][CH3:18])[n:19][c:20]3[c:21]2[c:22]([C:23]#[N:24])[cH:25][n:26]3[CH2:27][O:28][CH2:29][CH2:30][Si:31]([CH3:32])([CH3:33])[CH3:34])[cH:2][c:3]([O:4][CH2:5][O:6][CH3:7])[c:8]([O:9][CH3:10])[cH:11][c:12]1[Cl:13],Br-[c:1].Cl-[c:2]>>[c:1]-[c:2]
41116,CCO.COCCOC.[NH2:1][CH2:2][CH2:3][c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1.c1ccc(CO[C:10]([CH:11]([C:12]([CH3:13])=[O:14])[CH:15]2[CH2:16][CH2:17]2)=[O:18])cc1>>[NH:1]([CH2:2][CH2:3][c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1)[C:10]([CH:11]([C:12]([CH3:13])=[O:14])[CH:15]1[CH2:16][CH2:17]1)=[O:18],[N:1].O=[C:2]-O-C-c1:c:c:c:c:c:1>>[C:2]-[N:1]
41194,CO.O=[Pt]=O.[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][n:8][c:9](-[c:10]2[cH:11][c:12]([F:13])[c:14]([C:15]([F:16])([F:17])[F:18])[c:19]([F:20])[cH:21]2)[cH:22]1.[ClH:23]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]1[CH2:6][CH2:7][NH:8][CH:9]([c:10]2[cH:11][c:12]([F:13])[c:14]([C:15]([F:16])([F:17])[F:18])[c:19]([F:20])[cH:21]2)[CH2:22]1.[ClH:23],[c:1]1:[c:2]:[c:3]:[c:4]:[n:5]:[c:6]:1>>[C:1]1-[C:2]-[C:3]-[C:4]-[N:5]-[C:6]-1
42126,CC(=O)[O:1][C@H:2]1[CH2:3][CH2:4][C@H:5]([CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][C:11]2=[C:12]([CH3:13])[C:14](=[O:15])[C:16]([O:17][CH3:18])=[C:19]([O:20][CH3:21])[C:22]2=[O:23])[CH2:24][CH2:25]1.CO.Cl>>[OH:1][C@H:2]1[CH2:3][CH2:4][C@H:5]([CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][C:11]2=[C:12]([CH3:13])[C:14](=[O:15])[C:16]([O:17][CH3:18])=[C:19]([O:20][CH3:21])[C:22]2=[O:23])[CH2:24][CH2:25]1,C-C(=O)-[O:1]>>[O:1]
42634,CC(=O)[O-].CO.Cl.O=[C:1]([O:2][CH3:3])[c:4]1[cH:5][cH:6][cH:7][c:8]2[nH:9][cH:10][c:11]([CH:12]=[O:13])[c:14]12.[NH2:15][OH:16].[Na+]>>[C:1]([O:2][CH3:3])([c:4]1[cH:5][cH:6][cH:7][c:8]2[nH:9][cH:10][c:11]([CH:12]=[O:13])[c:14]12)=[N:15][OH:16],[N:1].O-[C:2]=O>>[C:2]=[N:1]
42977,Br[C@:1]12[C@@H:2]([OH:3])[CH2:4][O:5][C@H:6]1[O:7][CH2:8][CH2:9]2.C1CCOC1.CCN(CC)CC.O.[Pd]>>[C@H:1]12[C@@H:2]([OH:3])[CH2:4][O:5][C@H:6]1[O:7][CH2:8][CH2:9]2,Br-[C:1]>>[C:1]
43110,CC(C)C[Al+]CC(C)C.CO[C:1](=[O:2])[c:3]1[cH:4][cH:5][cH:6][n:7][c:8]1[CH3:9].ClCCl.O=C([O-])[C@H](O)[C@@H](O)C(=O)[O-].[H-].[K+].[Na+]>>[CH2:1]([OH:2])[c:3]1[cH:4][cH:5][cH:6][n:7][c:8]1[CH3:9],C-O-[C:1]=[O:2]>>[C:1]-[O:2]
43591,CC(C)(C)[O:1][C:2]([C:3]([N:4]1[C:5](=[O:6])[C:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)=[C:14]([CH2:15][O:16][CH3:17])[O:18][CH2:19]1)([CH3:20])[CH3:21])=[O:22].ClCCl.O=C(O)C(F)(F)F>>[OH:1][C:2]([C:3]([N:4]1[C:5](=[O:6])[C:7]([c:8]2[cH:9][cH:10][cH:11][cH:12][cH:13]2)=[C:14]([CH2:15][O:16][CH3:17])[O:18][CH2:19]1)([CH3:20])[CH3:21])=[O:22],C-C(-C)(-C)-[O:1]-C=O>>[O:1]
43606,CN(C)C=O.I[CH3:1].O.O=C([O-])[O-].[CH3:2][CH2:3][O:4][C:5](=[O:6])[CH2:7][NH:8][c:9]1[cH:10][cH:11][c:12]([CH2:13][CH2:14][OH:15])[cH:16][cH:17]1.[K+].[K+]>>[CH3:1][N:8]([CH2:7][C:5]([O:4][CH2:3][CH3:2])=[O:6])[c:9]1[cH:10][cH:11][c:12]([CH2:13][CH2:14][OH:15])[cH:16][cH:17]1,[N:1].I-[C:2]>>[C:2]-[N:1]
43826,CO.CO[C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]([C:8](=[O:9])[C@H:10]2[CH2:11][CH2:12][CH2:13][C:14]3=[CH:15][c:16]4[c:17](-[c:18]5[cH:19][cH:20][c:21]([F:22])[cH:23][cH:24]5)[n:25][cH:26][n:27]4[CH2:28][C@:29]23[CH3:30])[s:31]1.Cl.[OH2:1].O=C(O)CC(O)(CC(=O)O)C(=O)O.[Na+].[OH-]>>[OH:1][C:2](=[O:3])[c:4]1[cH:5][cH:6][c:7]([C:8](=[O:9])[C@H:10]2[CH2:11][CH2:12][CH2:13][C:14]3=[CH:15][c:16]4[c:17](-[c:18]5[cH:19][cH:20][c:21]([F:22])[cH:23][cH:24]5)[n:25][cH:26][n:27]4[CH2:28][C@:29]23[CH3:30])[s:31]1,[O:1].C-O-[C:2]=O>>[C:2]-[O:1]
44212,CC#N.CC(=O)[O-].CC(=O)[O-].CCN(CC)CC.ClC(Cl)Cl.I[c:1]1[cH:2][n:3]([S:4]([c:5]2[cH:6][cH:7][c:8]([CH3:9])[cH:10][cH:11]2)(=[O:12])=[O:13])[c:14]([CH3:15])[n:16]1.O=C([O-])[O-].[CH2:17]=[CH:18][C:19](=[O:20])[N:21]([CH3:22])[CH3:23].[Na+].[Na+].[Pd+2]>>[c:1]1(/[CH:17]=[CH:18]/[C:19](=[O:20])[N:21]([CH3:22])[CH3:23])[cH:2][n:3]([S:4]([c:5]2[cH:6][cH:7][c:8]([CH3:9])[cH:10][cH:11]2)(=[O:12])=[O:13])[c:14]([CH3:15])[n:16]1,I-[c:1].C=[C:2]>>[C:2]-[c:1]
