data_idx,mapped_rxn,template
35165,C1CO[C:1]2(O1)[CH2:3][CH2:4][CH:5]([n:6]1[c:7](=[O:8])[nH:9][c:10]3[cH:11][n:12][c:13](-[c:14]4[cH:15][n:16][c:17]5[cH:18][cH:19][c:20]([F:21])[cH:22][n:23]45)[n:24][c:25]13)[CH2:26][CH2:27]2.CC(C)=O.Cc1ccc(S(=O)(=O)O)cc1.O.[OH2:2].O=C([O-])O.[Na+]>>[C:1]1(=[O:2])[CH2:3][CH2:4][CH:5]([n:6]2[c:7](=[O:8])[nH:9][c:10]3[cH:11][n:12][c:13](-[c:14]4[cH:15][n:16][c:17]5[cH:18][cH:19][c:20]([F:21])[cH:22][n:23]45)[n:24][c:25]23)[CH2:26][CH2:27]1,[O:1].C1-C-O-[C:2]-O-1>>[O:1]=[C:2]
35400,C1CCOC1.CC(C)[Si](C(C)C)(C(C)C)[O:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[O:8][C@@H:9]([c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[CH2:16][CH2:17]2.CCCC[N+](CCCC)(CCCC)CCCC.[F-]>>[OH:1][c:2]1[cH:3][cH:4][c:5]2[c:6]([cH:7]1)[O:8][C@@H:9]([c:10]1[cH:11][cH:12][cH:13][cH:14][cH:15]1)[CH2:16][CH2:17]2,C-C(-C)-[Si](-[O:1]-c)(-C(-C)-C)-C(-C)-C>>[O:1]-c
35564,O=[C:17]([c:18]1[cH:19][cH:20][c:21]([OH:22])[cH:23][cH:24]1)[c:25]1[cH:26][cH:27][c:28]([OH:29])[cH:30][cH:31]1.O=[C:1]([c:2]1[cH:3][cH:4][c:5]([O:6][CH2:7][C:8]([O:9][CH2:10][CH3:11])=[O:12])[cH:13][cH:14]1)[CH2:15][CH3:16]>>[C:1]([c:2]1[cH:3][cH:4][c:5]([O:6][CH2:7][C:8]([O:9][CH2:10][CH3:11])=[O:12])[cH:13][cH:14]1)([CH2:15][CH3:16])=[C:17]([c:18]1[cH:19][cH:20][c:21]([OH:22])[cH:23][cH:24]1)[c:25]1[cH:26][cH:27][c:28]([OH:29])[cH:30][cH:31]1,O=[C:1].O=[C:2]>>[C:1]=[C:2]
35665,C1CCOC1.CC(=O)O.CCOCC.O.[N-]=[N+]=[CH2:1].[O:2]=[C:3]([OH:4])[c:5]1[cH:6][cH:7][cH:8][c:9]([CH2:10][C@@H:11]2[CH2:12][O:13][c:14]3[cH:15][cH:16][c:17]([O:18][CH2:19][c:20]4[n:21][c:22]5[cH:23][c:24]([F:25])[cH:26][cH:27][c:28]5[s:29]4)[cH:30][c:31]3[C@@H:32]2[OH:33])[cH:34]1>>[CH3:1][O:4][C:3](=[O:2])[c:5]1[cH:6][cH:7][cH:8][c:9]([CH2:10][C@@H:11]2[CH2:12][O:13][c:14]3[cH:15][cH:16][c:17]([O:18][CH2:19][c:20]4[n:21][c:22]5[cH:23][c:24]([F:25])[cH:26][cH:27][c:28]5[s:29]4)[cH:30][c:31]3[C@@H:32]2[OH:33])[cH:34]1,O=C(-[O:1])-c.[C:2]=N=[N-]>>O=C(-c)-[O:1]-[C:2]
35725,CC(C)(C)[Si](C)(C)[O:1][CH2:2][CH2:3][O:4][c:5]1[c:6]([CH3:7])[cH:8][c:9](-[c:10]2[n:11][c:12]3[c:13]([cH:14][cH:15][c:16]([O:17][CH3:18])[cH:19]3)[c:20](=[O:21])[nH:22]2)[cH:23][c:24]1[CH3:25].CCCC[N+](CCCC)(CCCC)CCCC.O.[F-]>>[OH:1][CH2:2][CH2:3][O:4][c:5]1[c:6]([CH3:7])[cH:8][c:9](-[c:10]2[n:11][c:12]3[c:13]([cH:14][cH:15][c:16]([O:17][CH3:18])[cH:19]3)[c:20](=[O:21])[nH:22]2)[cH:23][c:24]1[CH3:25],C-C(-C)(-C)-[Si](-C)(-C)-[O:1]>>[O:1]
35786,C1COCCO1.CC(C)(C)OC(=O)[N:1]1[CH2:2][CH:3]([c:4]2[c:5]([O:6][CH3:7])[c:8]([CH:9]([CH3:10])[n:11]3[n:12][c:13]([CH3:14])[c:15]4[c:16]([NH2:17])[n:18][cH:19][n:20][c:21]34)[cH:22][c:23]([Cl:24])[c:25]2[CH3:26])[CH2:27]1.ClCCl.[ClH:28]>>[ClH:28].[ClH:28].[NH:1]1[CH2:2][CH:3]([c:4]2[c:5]([O:6][CH3:7])[c:8]([CH:9]([CH3:10])[n:11]3[n:12][c:13]([CH3:14])[c:15]4[c:16]([NH2:17])[n:18][cH:19][n:20][c:21]34)[cH:22][c:23]([Cl:24])[c:25]2[CH3:26])[CH2:27]1,C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1]
36186,CC(C)(C)C(=O)[O:1][c:2]1[cH:3][cH:4][cH:5][c:6]([CH2:7][C@@H:8]([C:9]([O:10][CH3:11])=[O:12])[O:13][CH:14]([CH3:15])[CH3:16])[cH:17]1.CO.Cc1ccccc1.O.O=S(=O)(O)O>>[OH:1][c:2]1[cH:3][cH:4][cH:5][c:6]([CH2:7][C@@H:8]([C:9]([O:10][CH3:11])=[O:12])[O:13][CH:14]([CH3:15])[CH3:16])[cH:17]1,C-C(-C)(-C)-C(=O)-[O:1]-c>>[O:1]-c
36350,CN(C)P(=O)(N(C)C)N(C)C.I[CH2:1][CH:2]([CH2:3][OH:4])[OH:5].O.[Na+].[O:6]=[C:7]([OH:8])[c:9]1[cH:10][cH:11][c:12]([NH:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH2:20][CH2:21][CH2:22][CH2:23][CH2:24][C:25]#[C:26][c:27]2[cH:28][cH:29][c:30]([Cl:31])[cH:32][cH:33]2)[cH:34][cH:35]1.[OH-]>>[CH2:1]([CH:2]([CH2:3][OH:4])[OH:5])[O:8][C:7](=[O:6])[c:9]1[cH:10][cH:11][c:12]([NH:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19][CH2:20][CH2:21][CH2:22][CH2:23][CH2:24][C:25]#[C:26][c:27]2[cH:28][cH:29][c:30]([Cl:31])[cH:32][cH:33]2)[cH:34][cH:35]1,I-[C:2].O=C(-[O:1])-c>>O=C(-c)-[O:1]-[C:2]
36393,CCCCCC.CCN(CC)CC.CCOC(C)=O.Cl[Pd]Cl.O=S(=O)(O[c:1]1[cH:2][n:3][cH:4][c:5]([Cl:6])[cH:7]1)C(F)(F)F.[CH:8]#[C:9][Si:10]([CH3:11])([CH3:12])[CH3:13].[Cu]I.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[c:1]1([C:8]#[C:9][Si:10]([CH3:11])([CH3:12])[CH3:13])[cH:2][n:3][cH:4][c:5]([Cl:6])[cH:7]1,C#[C:1].F-C(-F)(-F)-S(=O)(=O)-O-[c:2]>>C#[C:1]-[c:2]
36506,C1CCOC1.CCO[CH:2](OCC)[c:3]1[cH:4][cH:5][cH:6][c:7]([CH2:8][CH2:9][N:10]2[CH2:11][CH2:12][C:13]3([CH2:14][CH2:15]2)[CH2:16][N:17]([C:18](=[O:19])[c:20]2[cH:21][cH:22][c:23]([CH3:24])[s:25]2)[CH2:26][CH2:27][O:28]3)[cH:29]1.[OH2:1].O=CO>>[O:1]=[CH:2][c:3]1[cH:4][cH:5][cH:6][c:7]([CH2:8][CH2:9][N:10]2[CH2:11][CH2:12][C:13]3([CH2:14][CH2:15]2)[CH2:16][N:17]([C:18](=[O:19])[c:20]2[cH:21][cH:22][c:23]([CH3:24])[s:25]2)[CH2:26][CH2:27][O:28]3)[cH:29]1,[O:1].C-C-O-[C:2](-c)-O-C-C>>[O:1]=[C:2]-c
36707,Br[CH2:1][CH:2]1[CH2:3][CH2:4]1.CCO.[CH3:5][O:6][c:7]1[cH:8][cH:9][c:10]([O:11][c:12]2[c:13]([Cl:14])[cH:15][c:16]([N+:17](=[O:18])[O-:19])[cH:20][c:21]2[Cl:22])[cH:23][c:24]1[S:25](=[O:26])[OH:27].[Na+].[OH-]>>[CH2:1]([CH:2]1[CH2:3][CH2:4]1)[S:25]([c:24]1[c:7]([O:6][CH3:5])[cH:8][cH:9][c:10]([O:11][c:12]2[c:13]([Cl:14])[cH:15][c:16]([N+:17](=[O:18])[O-:19])[cH:20][c:21]2[Cl:22])[cH:23]1)(=[O:26])=[O:27],Br-[C:1].[O:3]-[S:2]>>[C:1]-[S:2]=[O:3]
36863,Cl[C:1](=[O:2])[c:3]1[cH:4][cH:5][cH:6][c:7]([F:8])[cH:9]1.[CH3:10][CH2:11][O:12][C:13](=[NH:14])[N:15]1[CH2:16][c:17]2[cH:18][cH:19][cH:20][cH:21][c:22]2-[c:23]2[cH:24][cH:25][cH:26][cH:27][c:28]2[CH2:29]1>>[C:1](=[O:2])([c:3]1[cH:4][cH:5][cH:6][c:7]([F:8])[cH:9]1)[N:14]=[C:13]([O:12][CH2:11][CH3:10])[N:15]1[CH2:16][c:17]2[cH:18][cH:19][cH:20][cH:21][c:22]2-[c:23]2[cH:24][cH:25][cH:26][cH:27][c:28]2[CH2:29]1,C=[N:1].Cl-[C:2]=O>>C=[N:1]-[C:2]=O
37022,Cl[c:1]1[n:2][cH:3][cH:4][c:5](-[c:6]2[cH:7][n:8][c:9]3[cH:10][cH:11][c:12]([NH:13][CH:14]4[CH2:15][CH2:16][CH2:17][CH:18]([OH:19])[CH2:20]4)[cH:21][n:22]23)[cH:23]1.OB(O)[C:24]1=[CH:25][CH2:26][CH2:27][CH2:28]1>>[c:1]1([C:24]2=[CH:25][CH2:26][CH2:27][CH2:28]2)[n:2][cH:3][cH:4][c:5](-[c:6]2[cH:7][n:8][c:9]3[cH:10][cH:11][c:12]([NH:13][CH:14]4[CH2:15][CH2:16][CH2:17][CH:18]([OH:19])[CH2:20]4)[cH:21][n:22]23)[cH:23]1,Cl-[c:2].C=[C:1]-B(-O)-O>>C=[C:1]-[c:2]
37053,CN(C)C=O.I[c:1]1[n:2][c:3](-[c:4]2[n:5][n:6]([CH2:7][CH:8]3[CH2:9][CH2:10][CH2:11][CH2:12]3)[c:13]3[n:14][cH:15][c:16]([F:17])[cH:18][c:19]23)[n:20][c:21]2[c:22]1[C:23]([CH3:24])([CH3:25])[C:26](=[O:27])[NH:28]2.[H][H].[Pd]>>[cH:1]1[n:2][c:3](-[c:4]2[n:5][n:6]([CH2:7][CH:8]3[CH2:9][CH2:10][CH2:11][CH2:12]3)[c:13]3[n:14][cH:15][c:16]([F:17])[cH:18][c:19]23)[n:20][c:21]2[c:22]1[C:23]([CH3:24])([CH3:25])[C:26](=[O:27])[NH:28]2,I-[c:1]>>[c:1]
37238,C1CCC2=NCCCN2CC1.CC(C)O.O=[CH:1][c:2]1[cH:3][cH:4][cH:5][c:6](-[n:7]2[c:8]3[n:9][cH:10][n:11][c:12]([NH2:13])[c:14]3[c:15](-[c:16]3[cH:17][cH:18][c:19]([Cl:20])[cH:21][cH:22]3)[cH:23]2)[cH:24]1.[N:25]#[C:26][CH2:27][C:28](=[O:29])[N:30]1[CH2:31][CH2:32][CH2:33][CH2:34]1>>[CH:1](\[c:2]1[cH:3][cH:4][cH:5][c:6](-[n:7]2[c:8]3[n:9][cH:10][n:11][c:12]([NH2:13])[c:14]3[c:15](-[c:16]3[cH:17][cH:18][c:19]([Cl:20])[cH:21][cH:22]3)[cH:23]2)[cH:24]1)=[C:27](\[C:26]#[N:25])[C:28](=[O:29])[N:30]1[CH2:31][CH2:32][CH2:33][CH2:34]1,O=[C:2].N#C-[C:1]-C=O>>N#C/[C:1](=[C:2])-C=O
37305,C1CCOC1.CC(C)NC(C)C.CCCCCC.O.O=C(O)C(=O)O.[CH3:10][c:11]1[c:12]2[n:13]([c:14]3[cH:15][cH:16][cH:17][cH:18][c:19]13)[C:20](=[O:21])[CH2:22][CH2:23][CH2:24]2.[CH3:1][c:2]1[n:3][cH:4][cH:5][cH:6][c:7]1[CH:8]=[O:9].[Li]CCCC>>[CH3:1][c:2]1[n:3][cH:4][cH:5][cH:6][c:7]1[CH:8]([OH:9])[CH:22]1[C:20](=[O:21])[n:13]2[c:12]([c:11]([CH3:10])[c:19]3[c:14]2[cH:15][cH:16][cH:17][cH:18]3)[CH2:24][CH2:23]1,O=C-[C:1].[C:2]=[O:3]>>O=C-[C:1]-[C:2]-[O:3]
37457,CS(C)=O.C[S+](C)(=O)[CH3:1].O.[CH3:2][CH2:3][O:4][C:5](=[O:6])/[CH:7]=[CH:8]/[c:9]1[cH:10][cH:11][cH:12][n:13]2[n:14][c:15]([CH3:16])[n:17][c:18]12.[H-].[I-].[Na+]>>[CH2:1]1[CH:7]([C:5]([O:4][CH2:3][CH3:2])=[O:6])[CH:8]1[c:9]1[cH:10][cH:11][cH:12][n:13]2[n:14][c:15]([CH3:16])[n:17][c:18]12,[C:1]=[C:2].C-S(-C)(=O)-[C:3]>>[C:1]1-[C:2]-[C:3]-1
37858,CC#N.CCN(C(C)C)C(C)C.ClC(Cl)(Cl)Cl.[O:1]=[C:5]([NH:4][NH:3][C:2](=O)[C:33]([CH3:34])([CH3:35])[O:36][C:37]([CH3:38])=[O:39])[c:6]1[cH:7][n:8][cH:9][c:10](-[c:11]2[c:12](-[c:13]3[n:14][c:15]([C:16]([F:17])([F:18])[F:19])[cH:20][s:21]3)[cH:22][c:23]([NH:24][C:25]([NH:26][CH2:27][CH3:28])=[O:29])[n:30][cH:31]2)[cH:32]1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[o:1]1[c:2]([C:33]([CH3:34])([CH3:35])[O:36][C:37]([CH3:38])=[O:39])[n:3][n:4][c:5]1-[c:6]1[cH:7][n:8][cH:9][c:10](-[c:11]2[c:12](-[c:13]3[n:14][c:15]([C:16]([F:17])([F:18])[F:19])[cH:20][s:21]3)[cH:22][c:23]([NH:24][C:25]([NH:26][CH2:27][CH3:28])=[O:29])[n:30][cH:31]2)[cH:32]1,O=[C:1]-[N:2]-[N:3]-[C:4]=[O:5]>>[c:1]1:[n:2]:[n:3]:[c:4]:[o:5]:1
38275,S=[C:1]=[N:2][CH:3]([CH3:4])[CH3:5].[NH2:6][c:7]1[cH:8][c:9]([Cl:10])[cH:11][c:12]([Cl:13])[c:14]1[NH2:15].c1ccncc1>>[c:1]1([NH:2][CH:3]([CH3:4])[CH3:5])[nH:6][c:7]2[cH:8][c:9]([Cl:10])[cH:11][c:12]([Cl:13])[c:14]2[n:15]1,S=[C:2]=[N:1].[N:3]-[c:4]:[c:5]-[N:6]>>[N:1]-[c:2]1:[n:3]:[c:4]:[c:5]:[n:6]:1
38292,Br[C:1]#[C:2][C@H:3](/[CH:4]=[CH:5]/[CH3:6])[OH:7].CCCCN.Cl.ClCCl.Cl[Cu].NO.O.[CH:8]#[C:9][C@@H:10]([CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH3:19])[NH:20][CH2:21][CH2:22][CH2:23][CH3:24]>>[C:1](#[C:2][C@H:3](/[CH:4]=[CH:5]/[CH3:6])[OH:7])[C:8]#[C:9][C@@H:10]([CH2:11][CH2:12][CH2:13][CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH3:19])[NH:20][CH2:21][CH2:22][CH2:23][CH3:24],C#[C:2].Br-[C:1]#C>>C#[C:1]-[C:2]#C
39324,Br[c:1]1[s:2][cH:3][c:4]([Br:5])[n:6]1.I[c:7]1[cH:8][c:9](-[c:10]2[cH:11][cH:12][c:13]([C:14]([F:15])([F:16])[F:17])[cH:18][cH:19]2)[cH:20][c:21]([CH3:22])[n:23]1>>[c:1]1(-[c:7]2[cH:8][c:9](-[c:10]3[cH:11][cH:12][c:13]([C:14]([F:15])([F:16])[F:17])[cH:18][cH:19]3)[cH:20][c:21]([CH3:22])[n:23]2)[s:2][cH:3][c:4]([Br:5])[n:6]1,Br-[c:1].I-[c:2]>>[c:1]-[c:2]
39385,CC(C)O.CCO.Cl.Cl.O=[CH2:1].[CH3:2][NH:3][CH3:4].[CH3:5][C:6](=[O:7])[c:8]1[c:9](-[c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[o:16][c:17]2[c:18]([CH3:19])[cH:20][cH:21][cH:22][c:23]12>>[CH2:1]([N:3]([CH3:2])[CH3:4])[CH2:5][C:6](=[O:7])[c:8]1[c:9](-[c:10]2[cH:11][cH:12][cH:13][cH:14][cH:15]2)[o:16][c:17]2[c:18]([CH3:19])[cH:20][cH:21][cH:22][c:23]12,[N:3].O=[C:2].O=C-[C:1]>>O=C-[C:1]-[C:2]-[N:3]
39489,Br[c:1]1[n:2]2[n:3][cH:4][c:5]([C:6]([F:7])([F:8])[F:9])[n:10][c:11]2[n:12][cH:13]1.CC1(C)COB([c:14]2[cH:15][cH:16][c:17]([F:18])[c:19](-[n:20]3[cH:21][cH:22][n:23][cH:24]3)[cH:25]2)OC1.COCCOC.O=C([O-])[O-].[Na+].[Na+].c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>>[c:1]1(-[c:14]2[cH:15][cH:16][c:17]([F:18])[c:19](-[n:20]3[cH:21][cH:22][n:23][cH:24]3)[cH:25]2)[n:2]2[n:3][cH:4][c:5]([C:6]([F:7])([F:8])[F:9])[n:10][c:11]2[n:12][cH:13]1,Br-[c:1].C-C1(-C)-C-O-B(-[c:2])-O-C-1>>[c:1]-[c:2]
39638,CC(C)(C)C(=O)O[C:5]([C:2]([CH3:1])([CH3:3])[CH3:4])=[O:6].Cl.[NH2:7][c:8]1[cH:9][cH:10][c:11]2[c:12]([cH:13][cH:14][n:15]2-[c:16]2[cH:17][cH:18][c:19]([NH:20][C:21](=[O:22])[N:23]([OH:24])[c:25]3[cH:26][cH:27][c:28]([Cl:29])[c:30]([C:31]([F:32])([F:33])[F:34])[cH:35]3)[cH:36][cH:37]2)[cH:38]1>>[CH3:1][C:2]([CH3:3])([CH3:4])[C:5](=[O:6])[NH:7][c:8]1[cH:9][cH:10][c:11]2[c:12]([cH:13][cH:14][n:15]2-[c:16]2[cH:17][cH:18][c:19]([NH:20][C:21](=[O:22])[N:23]([OH:24])[c:25]3[cH:26][cH:27][c:28]([Cl:29])[c:30]([C:31]([F:32])([F:33])[F:34])[cH:35]3)[cH:36][cH:37]2)[cH:38]1,[N:2].C-C(-C)(-C)-C(=O)-O-[C:1]=O>>O=[C:1]-[N:2]
39683,CC(C)CCON=O.CCOC(C)=O.IC[I:1].N[c:2]1[c:3]([C:4]([O:5][CH2:6][CH3:7])=[O:8])[cH:9][nH:10][n:11]1>>[I:1][c:2]1[c:3]([C:4]([O:5][CH2:6][CH3:7])=[O:8])[cH:9][nH:10][n:11]1,N-[c:1].I-C-[I:2]>>[c:1]-[I:2]
40269,C1COCCO1.CC(C)(C)OC(=O)[CH:1]([C:2]([NH:3][c:4]1[c:5]([O:6][CH3:7])[cH:8][cH:9][c:10]([CH:11]=[C:12]([CH3:13])[C:14](=[O:15])[c:16]2[cH:17][c:18]([O:19][CH3:20])[c:21]([O:22][CH3:23])[c:24]([O:25][CH3:26])[cH:27]2)[cH:28]1)=[O:29])[NH2:30].CC(C)OC(C)C.CO.[ClH:31]>>[CH2:1]([C:2]([NH:3][c:4]1[c:5]([O:6][CH3:7])[cH:8][cH:9][c:10]([CH:11]=[C:12]([CH3:13])[C:14](=[O:15])[c:16]2[cH:17][c:18]([O:19][CH3:20])[c:21]([O:22][CH3:23])[c:24]([O:25][CH3:26])[cH:27]2)[cH:28]1)=[O:29])[NH2:30].[ClH:31],C-C(-C)(-C)-O-C(=O)-[C:1]-C=O>>O=C-[C:1]
40613,O=C1CCC(=O)N1[Br:1].[CH3:2][CH2:3][O:4][C:5](=[O:6])[C:7]1=[C:8]([CH3:9])[NH:10][C:11]([c:12]2[n:13][cH:14][cH:15][cH:16][c:17]2[Cl:18])=[N:19][CH:20]1[c:21]1[cH:22][cH:23][c:24]([F:25])[cH:26][c:27]1[Br:28]>>[Br:1][CH2:9][C:8]1=[C:7]([C:5]([O:4][CH2:3][CH3:2])=[O:6])[CH:20]([c:21]2[cH:22][cH:23][c:24]([F:25])[cH:26][c:27]2[Br:28])[N:19]=[C:11]([c:12]2[n:13][cH:14][cH:15][cH:16][c:17]2[Cl:18])[NH:10]1,C=C-[C:1].O=C1-C-C-C(=O)-N-1-[Br:2]>>C=C-[C:1]-[Br:2]
40974,Br[c:1]1[cH:2][cH:3][c:4]([O:5][CH2:6][CH3:7])[n:8][cH:9]1.C1CCOC1.CCN(CC)CC.C[Si](C)(C)[C:10]#[CH:11].Cl[Pd]Cl.O.O=C([O-])O.[Cu]I.[Na+].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[c:1]1([C:10]#[CH:11])[cH:2][cH:3][c:4]([O:5][CH2:6][CH3:7])[n:8][cH:9]1,Br-[c:2].C-[Si](-C)(-C)-[C:1]#C>>C#[C:1]-[c:2]
41073,C1CCOC1.CCOP(=O)(OCC)[CH2:1][c:2]1[cH:3][cH:4][cH:5][cH:6][c:7]1[C:8](=[O:9])[O:10][CH3:11].O.O=[C:12]1[CH2:13][CH2:14][N:15]([C:16]([O:17][C:18]([CH3:19])([CH3:20])[CH3:21])=[O:22])[CH2:23][CH2:24]1.[H-].[Na+]>>[CH:1]([c:2]1[cH:3][cH:4][cH:5][cH:6][c:7]1[C:8](=[O:9])[O:10][CH3:11])=[C:12]1[CH2:13][CH2:14][N:15]([C:16]([O:17][C:18]([CH3:19])([CH3:20])[CH3:21])=[O:22])[CH2:23][CH2:24]1,O=[C:1].C-C-O-P(=O)(-O-C-C)-[C:2]-c>>[C:1]=[C:2]-c
41112,C1CCOC1.CC(C)[Si](C(C)C)(C(C)C)[O:1][CH2:2][c:3]1[c:4]([O:5][CH3:6])[n:7][c:8]2[cH:9][cH:10][c:11]([C:12]([OH:13])([c:14]3[cH:15][cH:16][c:17]([CH3:18])[n:19][c:20]3[CH3:21])[c:22]3[cH:23][n:24][n:25][n:26]3[CH3:27])[cH:28][c:29]2[c:30]1[Cl:31].CCCC[N+](CCCC)(CCCC)CCCC.CCOC(C)=O.[F-]>>[OH:1][CH2:2][c:3]1[c:4]([O:5][CH3:6])[n:7][c:8]2[cH:9][cH:10][c:11]([C:12]([OH:13])([c:14]3[cH:15][cH:16][c:17]([CH3:18])[n:19][c:20]3[CH3:21])[c:22]3[cH:23][n:24][n:25][n:26]3[CH3:27])[cH:28][c:29]2[c:30]1[Cl:31],C-C(-C)-[Si](-[O:1]-C-c)(-C(-C)-C)-C(-C)-C>>[O:1]-C-c
41537,Br[CH2:1][CH2:2][CH2:3][CH2:4][CH2:5]Br.CN(C)C=O.[CH3:6][c:7]1[n:8][c:9]2[s:10][c:11]3[c:12]([c:13]2[c:14]([NH2:15])[c:16]1[C:17](=[O:18])[CH:19]1[CH2:20][CH2:21]1)[CH2:22][CH2:23][CH2:24]3.[H-].[Na+]>>[CH2:1]1[CH2:2][CH2:3][CH2:4][CH2:5][N:15]1[c:14]1[c:13]2[c:9]([n:8][c:7]([CH3:6])[c:16]1[C:17](=[O:18])[CH:19]1[CH2:20][CH2:21]1)[s:10][c:11]1[c:12]2[CH2:22][CH2:23][CH2:24]1,[N:2].Br-[C:1].Br-[C:3]>>[C:1]-[N:2]-[C:3]
41628,B.C1CCOC1.CCOCC.CSC.ClCCl.O=[Cr](=O)([O-])Cl.O[C:1](=[O:2])[c:3]1[cH:4][cH:5][cH:6][c:7]([N+:8](=[O:9])[O-:10])[c:11]1[Cl:12].c1cc[nH+]cc1>>[CH:1](=[O:2])[c:3]1[cH:4][cH:5][cH:6][c:7]([N+:8](=[O:9])[O-:10])[c:11]1[Cl:12],O-[C:1]=O>>O=[C:1]
42261,Br[CH2:1][CH2:2][C:3]12[CH2:4][C:5]3([CH3:6])[CH2:7][CH:8]([CH2:9][C:10]([CH3:11])([CH2:12]3)[CH2:13]1)[CH2:14]2.Cc1ccccc1>>[CH3:1][CH2:2][C:3]12[CH2:4][C:5]3([CH3:6])[CH2:7][CH:8]([CH2:9][C:10]([CH3:11])([CH2:12]3)[CH2:13]1)[CH2:14]2,Br-[C:1]>>[C:1]
42739,ClCCl.O=[S:1](=O)(Cl)[c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[NH:8][C:9](=[O:10])[CH2:11]2.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[SH:1][c:2]1[cH:3][c:4]2[c:5]([cH:6][cH:7]1)[NH:8][C:9](=[O:10])[CH2:11]2,Cl-[S:1](=O)=O>>[S:1]
42841,COCCOC.F[S:1]([c:2]1[n:3][c:4]([CH3:5])[cH:6][c:7]([CH3:8])[n:9]1)(=[O:10])=[O:11].[CH3:12][c:13]1[cH:14][cH:15][cH:16][c:17]([Cl:18])[c:19]1[NH2:20].[Li]CCCC>>[S:1]([c:2]1[n:3][c:4]([CH3:5])[cH:6][c:7]([CH3:8])[n:9]1)(=[O:10])(=[O:11])[NH:20][c:19]1[c:13]([CH3:12])[cH:14][cH:15][cH:16][c:17]1[Cl:18],[N:1].F-[S:2]>>[N:1]-[S:2]
42974,CC(C)C[C@H]1CN(C(=O)/C=C/c2ccccc2)[C@@H](CC(C)C)C(=O)N1.O[C:1](=[O:2])[c:3]1[cH:4][c:5](-[c:6]2[cH:7][cH:8][c:9]([F:10])[cH:11][cH:12]2)[o:13][n:14]1.[CH3:15][CH:16]([CH3:17])[CH2:18][C@@H:19]1[NH:20][CH2:21][C@H:22]([c:23]2[cH:24][cH:25][s:26][cH:27]2)[NH:28][C:29]1=[O:30]>>[C:1](=[O:2])([c:3]1[cH:4][c:5](-[c:6]2[cH:7][cH:8][c:9]([F:10])[cH:11][cH:12]2)[o:13][n:14]1)[N:20]1[C@@H:19]([CH2:18][CH:16]([CH3:15])[CH3:17])[C:29](=[O:30])[NH:28][C@@H:22]([c:23]2[cH:24][cH:25][s:26][cH:27]2)[CH2:21]1,[N:2].O-[C:1]=O>>O=[C:1]-[N:2]
43166,CC(C)(C)[O-].Cc1ccccc1.Cl[c:1]1[cH:2][cH:3][cH:4][c:5]([O:6][C@@H:7]2[CH2:8][C@H:9]([CH3:10])[N:11]([C:12](=[O:13])[O:14][C:15]([CH3:16])([CH3:17])[CH3:18])[CH2:19][CH2:20]2)[n:21]1.[NH:22]=[C:23]([c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1)[c:30]1[cH:31][cH:32][cH:33][cH:34][cH:35]1.[Na+].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>>[c:1]1([N:22]=[C:23]([c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2)[c:30]2[cH:31][cH:32][cH:33][cH:34][cH:35]2)[cH:2][cH:3][cH:4][c:5]([O:6][C@@H:7]2[CH2:8][C@H:9]([CH3:10])[N:11]([C:12](=[O:13])[O:14][C:15]([CH3:16])([CH3:17])[CH3:18])[CH2:19][CH2:20]2)[n:21]1,Cl-[c:2].C=[N:1]>>C=[N:1]-[c:2]
