data_idx,mapped_rxn,template
261922,Br[Mg][c:9]1[cH:10][cH:11][cH:12][cH:13][cH:14]1.CC#N.CCOCC.CON(C)[C:7]([c:6]1[cH:5][cH:4][c:3]([O:2][CH3:1])[c:16]([O:17][CH:18]2[CH2:19][CH2:20][CH2:21][CH2:22]2)[cH:15]1)=[O:8]>>[CH3:1][O:2][c:3]1[cH:4][cH:5][c:6]([C:7](=[O:8])[c:9]2[cH:10][cH:11][cH:12][cH:13][cH:14]2)[cH:15][c:16]1[O:17][CH:18]1[CH2:19][CH2:20][CH2:21][CH2:22]1,Br-[Mg]-[c:2].C-O-N(-C)-[C:1]=O>>O=[C:1]-[c:2]
262565,Br[c:5]1[cH:4][c:3]([CH:2]=[O:1])[c:13]2[c:9]([cH:8]1)[cH:10][cH:11][o:12]2.C1COCCO1.CCCC[Sn](CCCC)(CCCC)[CH2:6][OH:7].c1ccc([P](c2ccccc2)(c2ccccc2)[Pd]([P](c2ccccc2)(c2ccccc2)c2ccccc2)([P](c2ccccc2)(c2ccccc2)c2ccccc2)[P](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>>[O:1]=[CH:2][c:3]1[cH:4][c:5]([CH2:6][OH:7])[cH:8][c:9]2[cH:10][cH:11][o:12][c:13]12,Br-[c:1].C-C-C-C-[Sn](-[C:2])(-C-C-C-C)-C-C-C-C>>[c:1]-[C:2]
263694,CN(C)C=O.Cl[CH:5]([C:3]([O:2][CH3:1])=[O:4])[c:6]1[cH:7][cH:8][cH:9][cH:10][c:11]1[CH2:12][O:13][c:14]1[cH:15][c:16]([CH3:17])[cH:18][cH:19][c:20]1[CH3:21].O.Oc1cc(O)cc(O)c1.[N:22](=[O:23])[O-:24].[Na+]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]([c:6]1[cH:7][cH:8][cH:9][cH:10][c:11]1[CH2:12][O:13][c:14]1[cH:15][c:16]([CH3:17])[cH:18][cH:19][c:20]1[CH3:21])[N+:22](=[O:23])[O-:24],Cl-[C:2].O=[N:1]>>O=[N:1]-[C:2]
266461,C1CCOC1.O.O=C(n1ccnc1)n1ccnc1.O[C:8](=[O:9])[c:10]1[cH:11][n:12][c:13]([O:14][CH2:15][c:16]2[cH:17][cH:18][cH:19][cH:20][c:21]2[C:22](=[N:23][O:24][CH3:25])[C:26](=[O:27])[NH:28][CH3:29])[c:30]([Cl:31])[cH:32]1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]([OH:7])([c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1)[c:39]1[cH:40][cH:41][cH:42][cH:43][cH:44]1.[H-].[Na+].c1c[n-]cn1>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[C:6]([O:7][C:8](=[O:9])[c:10]1[cH:11][n:12][c:13]([O:14][CH2:15][c:16]2[cH:17][cH:18][cH:19][cH:20][c:21]2[C:22](=[N:23][O:24][CH3:25])[C:26](=[O:27])[NH:28][CH3:29])[c:30]([Cl:31])[cH:32]1)([c:33]1[cH:34][cH:35][cH:36][cH:37][cH:38]1)[c:39]1[cH:40][cH:41][cH:42][cH:43][cH:44]1,[O:2]-C(-c)-c.O-[C:1]=O>>O=[C:1]-[O:2]-C(-c)-c
266963,CC(=O)O.CC(=O)[O:10][CH2:9][c:8]1[cH:7][c:6]2[cH:5][c:4]([O:3][CH2:2][CH3:1])[c:34]([O:35][CH2:36][CH3:37])[cH:33][c:32]2[c:14](-[c:15]2[cH:16][cH:17][n:18][c:19](-[n:20]3[cH:21][cH:22][c:23]4[cH:24][cH:25][cH:26][cH:27][c:28]4[c:29]3=[O:30])[cH:31]2)[c:11]1[CH2:12][O:13]C(C)=O.CO.C[O-].[Na+]>>[CH3:1][CH2:2][O:3][c:4]1[cH:5][c:6]2[cH:7][c:8]([CH2:9][OH:10])[c:11]([CH2:12][OH:13])[c:14](-[c:15]3[cH:16][cH:17][n:18][c:19](-[n:20]4[cH:21][cH:22][c:23]5[cH:24][cH:25][cH:26][cH:27][c:28]5[c:29]4=[O:30])[cH:31]3)[c:32]2[cH:33][c:34]1[O:35][CH2:36][CH3:37],C-C(=O)-[O:1]-C-c:c-C-[O:2]-C(-C)=O>>[O:1]-C-c:c-C-[O:2]
267859,[CH3:1][C:2](=[O:3])[OH:4].[N:9]#[C:10][CH2:11][c:12]1[n:13][c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]2[nH:20]1.[Pd]>>[CH3:1][C:2](=[O:3])[OH:4].CC(=O)O.[NH2:9][CH2:10][CH2:11][c:12]1[n:13][c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]2[nH:20]1,[Pd].[C:1]#[N:2]>>[C:1]-[N:2]
269868,Cl.N.O.O=[C:4](/[CH:3]=[CH:2]/[CH3:1])[c:5]1[cH:6][cH:7][cH:8][cH:9][cH:10]1.[cH:11]1[cH:12][cH:13][cH:14][c:15]([OH:16])[c:17]1[NH2:18]>>[CH3:1][c:2]1[cH:3][c:4](-[c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[c:11]2[cH:12][cH:13][cH:14][c:15]([OH:16])[c:17]2[n:18]1,[N:3]-[c:2]:[c:1].O=[C:6]/[C:5]=[C:4]>>[c:1]1:[c:2]:[n:3]:[c:4]:[c:5]:[c:6]:1
270340,C1COCCO1.CC(C)(C)OC(=O)[N:15](C(=O)OC(C)(C)C)[c:14]1[n:13][cH:12][c:11](-[c:10]2[c:5]([S:2]([CH3:1])(=[O:3])=[O:4])[cH:6][cH:7][cH:8][cH:9]2)[cH:17][n:16]1.[ClH:18]>>[CH3:1][S:2](=[O:3])(=[O:4])[c:5]1[cH:6][cH:7][cH:8][cH:9][c:10]1-[c:11]1[cH:12][n:13][c:14]([NH2:15])[n:16][cH:17]1.[ClH:18],C-C(-C)(-C)-O-C(=O)-[N:1]-C(=O)-O-C(-C)(-C)-C>>[N:1]
271211,C1CCOC1.CC(C)(C)[O-].Cc1ccc(S(=O)(=O)O[CH2:10][C@@H:9]([c:8]2[cH:7][cH:6][c:5]([NH:4][C:2]([CH3:1])=[O:3])[n:13][cH:12]2)[OH:11])cc1.[K+]>>[CH3:1][C:2](=[O:3])[NH:4][c:5]1[cH:6][cH:7][c:8]([C@@H:9]2[CH2:10][O:11]2)[cH:12][n:13]1,C-c1:c:c:c(-S(=O)(=O)-O-[C:1]-C(-[O:2])-c):c:c:1>>c-C1-[C:1]-[O:2]-1
274718,C1CCOC1.Cl[C:20](=[O:21])[CH:22]1[CH2:23][CH2:24]1.I[c:19]1[c:3]([C:2]#[N:1])[n:4][n:5](-[c:6]2[c:7]([Cl:8])[cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[cH:15][c:16]2[Cl:17])[cH:18]1.O=C([O-])O.[Li]CCCC.[Na+]>>[N:1]#[C:2][c:3]1[n:4][n:5](-[c:6]2[c:7]([Cl:8])[cH:9][c:10]([C:11]([F:12])([F:13])[F:14])[cH:15][c:16]2[Cl:17])[cH:18][c:19]1[C:20](=[O:21])[CH:22]1[CH2:23][CH2:24]1,I-[c:2].Cl-[C:1]=O>>O=[C:1]-[c:2]
275497,CCOC(C)=O.CN(C)C=O.CS(=O)(=O)O[CH2:28][C@@:20]([C@@H:2]([CH3:1])[n:3]1[cH:4][cH:5][n:6](-[c:7]2[cH:8][cH:9][c:10](-[n:11]3[cH:12][n:13][n:14][n:15]3)[cH:16][cH:17]2)[c:18]1=[O:19])([c:21]1[cH:22][cH:23][cH:24][cH:25][c:26]1[F:27])[OH:29].O=C([O-])[O-].[K+].[K+]>>[CH3:1][C@@H:2]([n:3]1[cH:4][cH:5][n:6](-[c:7]2[cH:8][cH:9][c:10](-[n:11]3[cH:12][n:13][n:14][n:15]3)[cH:16][cH:17]2)[c:18]1=[O:19])[C@@:20]1([c:21]2[cH:22][cH:23][cH:24][cH:25][c:26]2[F:27])[CH2:28][O:29]1,C-S(=O)(=O)-O-[C:1]-C(-[O:2])-c>>c-C1-[C:1]-[O:2]-1
275666,C1CCOC1.CC(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CCOC(C)=O.CC[Si](CC)(CC)[O:12][CH:11]([c:10]1[cH:9][c:8]([NH:7][S:4]([N:2]([CH3:1])[CH3:3])(=[O:5])=[O:6])[c:33]([O:34][CH2:35][c:36]2[cH:37][cH:38][cH:39][cH:40][cH:41]2)[cH:32][cH:31]1)[CH2:13][NH:14][CH2:15][CH2:16][O:17][c:18]1[cH:19][cH:20][c:21]2[c:22]([cH:23]1)[o:24][c:25]1[cH:26][cH:27][cH:28][cH:29][c:30]21.[F-]>>[CH3:1][N:2]([CH3:3])[S:4](=[O:5])(=[O:6])[NH:7][c:8]1[cH:9][c:10]([CH:11]([OH:12])[CH2:13][NH:14][CH2:15][CH2:16][O:17][c:18]2[cH:19][cH:20][c:21]3[c:22]([cH:23]2)[o:24][c:25]2[cH:26][cH:27][cH:28][cH:29][c:30]32)[cH:31][cH:32][c:33]1[O:34][CH2:35][c:36]1[cH:37][cH:38][cH:39][cH:40][cH:41]1,C-C-[Si](-C-C)(-C-C)-[O:1]-C-c>>[O:1]-C-c
276249,CCO[C:10](=[C:11]1[C:12](=[O:13])[N:14](C(C)=O)[c:15]2[cH:16][cH:17][cH:18][cH:19][c:20]21)[c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1.CN(C)C=O.CO.[CH3:1][n:2]1[c:3](=[O:4])[nH:5][c:6]2[cH:7][c:8]([NH2:9])[cH:27][cH:28][c:29]12.[Na+].[OH-]>>[CH3:1][n:2]1[c:3](=[O:4])[nH:5][c:6]2[cH:7][c:8]([NH:9]/[C:10](=[C:11]3\[C:12](=[O:13])[NH:14][c:15]4[cH:16][cH:17][cH:18][cH:19][c:20]43)[c:21]3[cH:22][cH:23][cH:24][cH:25][cH:26]3)[cH:27][cH:28][c:29]12,[N:3].C-C(=O)-[N:1].C-C-O-[C:2]=C>>[N:1].C=[C:2]\[N:3]
277064,C1CCOC1.CCOC(C)=O.CON(C)[C:2](=[O:3])[CH2:4][CH2:5][NH:6][C:7](=[O:8])[O:9][C:10]([CH3:11])([CH3:12])[CH3:13].O=S(=O)([O-])O.[Br-].[K+].[Mg+][CH3:1]>>[CH3:1][C:2](=[O:3])[CH2:4][CH2:5][NH:6][C:7](=[O:8])[O:9][C:10]([CH3:11])([CH3:12])[CH3:13],[C:2]-[Mg+].C-O-N(-C)-[C:1]=O>>O=[C:1]-[C:2]
277289,Br[CH2:5][CH:4]=[C:2]([CH3:1])[CH3:3].CCCCCC.CCOCC.CS(C)=O.[OH:6][C:7]([c:8]1[cH:9][cH:10][c:11]([Cl:12])[cH:13][cH:14]1)([c:15]1[cH:16][cH:17][c:18]([Cl:19])[cH:20][cH:21]1)[c:22]1[cH:23][cH:24][c:25]([Cl:26])[cH:27][cH:28]1>>[CH3:1][C:2]([CH3:3])=[CH:4][CH2:5][O:6][C:7]([c:8]1[cH:9][cH:10][c:11]([Cl:12])[cH:13][cH:14]1)([c:15]1[cH:16][cH:17][c:18]([Cl:19])[cH:20][cH:21]1)[c:22]1[cH:23][cH:24][c:25]([Cl:26])[cH:27][cH:28]1,Br-[C:1].[O:2]-C(-c)(-c)-c>>[C:1]-[O:2]-C(-c)(-c)-c
277549,CO.Cl.ClCCl.O=C([O-])[O-].[Na+].[Na+].c1ccc(C(c2ccccc2)(c2ccccc2)[O:17][CH2:16][c:15]2[cH:14][cH:13][c:12]([CH:11]3[CH2:10][CH2:9][N:8]([C:6]([O:5][C:2]([CH3:1])([CH3:3])[CH3:4])=[O:7])[CH2:33][CH:20]3[O:21][CH2:22][c:23]3[cH:24][cH:25][c:26]4[cH:27][cH:28][cH:29][cH:30][c:31]4[cH:32]3)[cH:19][cH:18]2)cc1>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:10][CH:11]([c:12]2[cH:13][cH:14][c:15]([CH2:16][OH:17])[cH:18][cH:19]2)[CH:20]([O:21][CH2:22][c:23]2[cH:24][cH:25][c:26]3[cH:27][cH:28][cH:29][cH:30][c:31]3[cH:32]2)[CH2:33]1,c-C-[O:1]-C(-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1>>[O:1]-C-c
279536,C1CCOC1.[Au+3].[CH3:1][CH2:2][CH2:3][C:4]#[C:5][c:6]1[cH:7][cH:8][c:9]([C:10](=[O:11])[O:12][CH3:13])[cH:14][c:15]1[NH:16][C:17](=[O:18])[O:19][CH2:20][c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1.[Cl-].[Cl-].[Cl-].[Cl-].[Na+]>>[CH3:1][CH2:2][CH2:3][c:4]1[cH:5][c:6]2[cH:7][cH:8][c:9]([C:10](=[O:11])[O:12][CH3:13])[cH:14][c:15]2[n:16]1[C:17](=[O:18])[O:19][CH2:20][c:21]1[cH:22][cH:23][cH:24][cH:25][cH:26]1,[N:1]-[c:5]:[c:4]-[C:3]#[C:2]>>[n:1]1:[c:2]:[c:3]:[c:4]:[c:5]:1
284055,C1CCOC1.CCN(CC)CC.ClCCl.Cl[C:13]([c:14]1[cH:15][cH:16][c:17]([C:18](=[O:19])[O:20][CH3:21])[cH:22][cH:23]1)=[N:24][OH:25].[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][O:6][c:7]1[cH:8][cH:9][c:10]([C:11]#[CH:12])[cH:26][cH:27]1>>[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][O:6][c:7]1[cH:8][cH:9][c:10](-[c:11]2[cH:12][c:13](-[c:14]3[cH:15][cH:16][c:17]([C:18](=[O:19])[O:20][CH3:21])[cH:22][cH:23]3)[n:24][o:25]2)[cH:26][cH:27]1,[C:1]#[C:2].Cl-[C:3]=[N:4]-[O:5]>>[c:1]1:[c:2]:[c:3]:[n:4]:[o:5]:1
289126,CC(=O)O[BH-](OC(C)=O)OC(C)=O.CC(C)(C)OC(=O)[NH:5][C@@H:4]([CH:2]([CH3:1])[CH3:3])[CH:6]=O.ClCCl.[NH:7]1[CH2:8][CH2:9][CH:10]([C:11](=[O:12])[c:13]2[cH:14][cH:15][c:16]([Cl:17])[c:18]([Cl:19])[cH:20]2)[CH2:21][CH2:22]1.[Na+]>>[CH3:1][CH:2]([CH3:3])[CH:4]([NH2:5])[CH2:6][N:7]1[CH2:8][CH2:9][CH:10]([C:11](=[O:12])[c:13]2[cH:14][cH:15][c:16]([Cl:17])[c:18]([Cl:19])[cH:20]2)[CH2:21][CH2:22]1,[N:2].O=[C:3].C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1].[N:2]-[C:3]
291621,C1COCCO1.CC(=O)[O-].CC(=O)[O-].CC1(C)OB([c:6]2[cH:7][cH:8][c:9]3[c:10]([cH:11]2)[n:12][cH:13][n:14]3-[c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)OC1(C)C.I[c:5]1[cH:4][cH:3][c:2](=[O:1])[n:22]([CH2:23][CH2:24][CH2:25][N:26]2[CH2:27][CH2:28][CH2:29][CH2:30][CH2:31]2)[cH:21]1.O.O=C([O-])[O-].[Na+].[Na+].[Pd+2].c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[O:1]=[c:2]1[cH:3][cH:4][c:5](-[c:6]2[cH:7][cH:8][c:9]3[c:10]([cH:11]2)[n:12][cH:13][n:14]3-[c:15]2[cH:16][cH:17][cH:18][cH:19][cH:20]2)[cH:21][n:22]1[CH2:23][CH2:24][CH2:25][N:26]1[CH2:27][CH2:28][CH2:29][CH2:30][CH2:31]1,I-[c:1].C-C1(-C)-O-B(-[c:2])-O-C-1(-C)-C>>[c:1]-[c:2]
292071,Br[c:16]1[cH:15][cH:14][c:13]2[n:12][c:11]([N:10]3[C@H:5]([C:3]([O:2][CH3:1])=[O:4])[CH2:6][CH2:7][CH2:8][CH2:9]3)[o:23][c:22]2[cH:21]1.C1CCOC1.Cc1ccccc1.O=C([O-])[O-].OB(O)[CH2:17][CH:18]([CH3:19])[CH3:20].[K+].[K+]>>[CH3:1][O:2][C:3](=[O:4])[C@@H:5]1[CH2:6][CH2:7][CH2:8][CH2:9][N:10]1[c:11]1[n:12][c:13]2[cH:14][cH:15][c:16]([CH2:17][CH:18]([CH3:19])[CH3:20])[cH:21][c:22]2[o:23]1,Br-[c:1].O-B(-O)-[C:2]>>[c:1]-[C:2]
292881,CCCC[Sn](CCCC)(CCCC)[c:6]1[n:2]([CH3:1])[cH:3][n:4][cH:5]1.Cl[c:7]1[cH:8][c:9]2[c:10]([NH:11][c:12]3[cH:13][cH:14][c:15]([O:16][CH2:17][c:18]4[cH:19][cH:20][cH:21][cH:22][cH:23]4)[cH:24][cH:25]3)[n:26][cH:27][n:28][c:29]2[cH:30][n:31]1>>[CH3:1][n:2]1[cH:3][n:4][cH:5][c:6]1-[c:7]1[cH:8][c:9]2[c:10]([NH:11][c:12]3[cH:13][cH:14][c:15]([O:16][CH2:17][c:18]4[cH:19][cH:20][cH:21][cH:22][cH:23]4)[cH:24][cH:25]3)[n:26][cH:27][n:28][c:29]2[cH:30][n:31]1,Cl-[c:1].C-C-C-C-[Sn](-[c:2])(-C-C-C-C)-C-C-C-C>>[c:1]-[c:2]
294731,CN(C)C=O.Cl[Si:17]([CH3:18])([CH3:19])[C:20]([CH3:21])([CH3:22])[CH3:23].[CH3:1][CH:2]([CH3:3])[CH2:4][n:5]1[c:6](=[O:7])[n:8]([CH3:9])[c:10](=[O:11])[c:12]2[cH:13][c:14]([CH:15]([OH:16])[c:24]3[cH:25][cH:26][cH:27][c:28]4[cH:29][cH:30][cH:31][cH:32][c:33]34)[s:34][c:35]12.c1c[nH]cn1>>[CH3:1][CH:2]([CH3:3])[CH2:4][n:5]1[c:6](=[O:7])[n:8]([CH3:9])[c:10](=[O:11])[c:12]2[cH:13][c:14]([CH:15]([O:16][Si:17]([CH3:18])([CH3:19])[C:20]([CH3:21])([CH3:22])[CH3:23])[c:24]3[cH:25][cH:26][cH:27][c:28]4[cH:29][cH:30][cH:31][cH:32][c:33]34)[s:34][c:35]12,Cl-[Si:1].[O:2]-C(-c)-c>>[Si:1]-[O:2]-C(-c)-c
295667,CCO.Cc1ccccc1.Cl[c:4]1[n:3][c:2]([CH3:1])[nH:17][c:16]2[cH:15][c:8](-[c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[n:7][c:6]1-2.O.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C(C=Cc1ccccc1)C=Cc1ccccc1.O=C([O-])[O-].OB(O)[CH3:5].[Na+].[Na+].[Pd].[Pd].c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[CH3:1][c:2]1[n:3][c:4]([CH3:5])[c:6]2[n:7][c:8](-[c:9]3[cH:10][cH:11][cH:12][cH:13][cH:14]3)[cH:15][c:16]-2[nH:17]1,Cl-[c:1].O-B(-O)-[C:2]>>[c:1]-[C:2]
295980,C1CCOC1.Cl.ClCCl.Cl[C:2](=[O:3])[c:4]1[cH:5][c:6]([N+:7](=[O:8])[O-:9])[c:10]([F:11])[cH:12][c:13]1[Cl:14].[Cl-].[Pd].[Zn+][CH3:1].c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1>>[CH3:1][C:2](=[O:3])[c:4]1[cH:5][c:6]([N+:7](=[O:8])[O-:9])[c:10]([F:11])[cH:12][c:13]1[Cl:14],[C:2]-[Zn+].Cl-[C:1]=O>>O=[C:1]-[C:2]
297049,Br[c:11]1[cH:10][cH:9][c:8]2[c:27]([cH:26]1)[CH2:28][C@H:6]([NH:5][C:3]([O:2][CH3:1])=[O:4])[CH2:7]2.C[O-].O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[NH:12]=[C:13]([c:14]1[cH:15][cH:16][cH:17][cH:18][cH:19]1)[c:20]1[cH:21][cH:22][cH:23][cH:24][cH:25]1.[Na+].[Pd].[Pd].c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1>>[CH3:1][O:2][C:3](=[O:4])[NH:5][C@@H:6]1[CH2:7][c:8]2[cH:9][cH:10][c:11]([N:12]=[C:13]([c:14]3[cH:15][cH:16][cH:17][cH:18][cH:19]3)[c:20]3[cH:21][cH:22][cH:23][cH:24][cH:25]3)[cH:26][c:27]2[CH2:28]1,Br-[c:2].C=[N:1]>>C=[N:1]-[c:2]
303612,CC(=O)[O-].CC(=O)[O-].ClCCl.OB(O)[c:24]1[cH:25][cH:26][cH:27][cH:28][cH:29]1.[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]([NH:7][c:8]1[cH:15][cH:14][c:11]([C:12]#[N:13])[cH:10][cH:9]1)[c:16]1[cH:17][c:18]([CH2:19][CH3:20])[cH:21][c:22]([OH:23])[cH:30]1.[Cu+2].c1ccncc1>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[CH:6]([NH:7][c:8]1[cH:9][cH:10][c:11]([C:12]#[N:13])[cH:14][cH:15]1)[c:16]1[cH:17][c:18]([CH2:19][CH3:20])[cH:21][c:22]([O:23][c:24]2[cH:25][cH:26][cH:27][cH:28][cH:29]2)[cH:30]1,[O:2]-c.O-B(-O)-[c:1]>>[c:1]-[O:2]-c
306458,C1COCCO1.CO.O.O.O=C(c1ccccc1)[O:1][CH:2]([c:3]1[cH:4][cH:5][n:6][cH:7][cH:8]1)[c:9]1[n:10][n:11][c:12]([NH:13][c:14]2[cH:15][cH:16][c:17]([Cl:18])[cH:19][cH:20]2)[c:21]2[cH:22][cH:23][cH:24][cH:25][c:26]12.[Li+].[OH-]>>[OH:1][CH:2]([c:3]1[cH:4][cH:5][n:6][cH:7][cH:8]1)[c:9]1[n:10][n:11][c:12]([NH:13][c:14]2[cH:15][cH:16][c:17]([Cl:18])[cH:19][cH:20]2)[c:21]2[cH:22][cH:23][cH:24][cH:25][c:26]12,O=C(-[O:1]-C(-c)-c)-c1:c:c:c:c:c:1>>[O:1]-C(-c)-c
307118,Cl[C:12](=[O:13])[CH:14]1[CH2:15][CH:16]2[CH:17]=[CH:18][CH:19]1[CH2:20][CH2:21]2.[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[CH2:8][C:9](=[O:10])[O-:11].[Na]>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[CH2:8][C:9](=[O:10])[O:11][C:12](=[O:13])[CH:14]1[CH2:15][CH:16]2[CH:17]=[CH:18][CH:19]1[CH2:20][CH2:21]2,O=C-[O:1].Cl-[C:2]=O>>O=C-[O:1]-[C:2]=O
313011,CC#N.CC(C)[Si](C(C)C)(C(C)C)[O:34][CH2:33][c:32]1[cH:31][c:30]2[n:28]([CH3:29])[cH:27][c:26]([CH:16]([C:14]([NH:13][S:10]([c:9]3[c:3]([CH2:2][CH3:1])[cH:4][c:5]([CH3:6])[cH:7][cH:8]3)(=[O:11])=[O:12])=[O:15])[c:17]3[cH:18][cH:19][c:20]4[c:21]([cH:22]3)[O:23][CH2:24][O:25]4)[c:37]2[cH:36][cH:35]1.CC[N+](CC)(CC)CC.Cl.[F-]>>[CH3:1][CH2:2][c:3]1[cH:4][c:5]([CH3:6])[cH:7][cH:8][c:9]1[S:10](=[O:11])(=[O:12])[NH:13][C:14](=[O:15])[CH:16]([c:17]1[cH:18][cH:19][c:20]2[c:21]([cH:22]1)[O:23][CH2:24][O:25]2)[c:26]1[cH:27][n:28]([CH3:29])[c:30]2[cH:31][c:32]([CH2:33][OH:34])[cH:35][cH:36][c:37]12,C-C(-C)-[Si](-[O:1]-C-c)(-C(-C)-C)-C(-C)-C>>[O:1]-C-c
317951,CCO.CCOC(C)=O.ClCCl.[Pd].c1ccc(C(c2ccccc2)[O:15][C:13]([c:12]2[cH:11][c:8]([O:9][CH3:10])[c:7]([O:6][C:4]([CH2:3][CH2:2][CH3:1])=[O:5])[c:17]([O:18][CH3:19])[cH:16]2)=[O:14])cc1>>[CH3:1][CH2:2][CH2:3][C:4](=[O:5])[O:6][c:7]1[c:8]([O:9][CH3:10])[cH:11][c:12]([C:13](=[O:14])[OH:15])[cH:16][c:17]1[O:18][CH3:19],O=C(-c)-[O:1]-C(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1>>O=C(-[O:1])-c
318254,[CH3:19][C:18]([CH3:20])([CH3:21])[O:17][C:15](=[O:16])[N:14]([CH2:13][c:12]1[cH:11][cH:10][cH:9][c:8](Br)[cH:22]1)C(=O)OC(C)(C)C.CC(C)(C)[O-].CCOC(C)=O.Cc1ccccc1.O.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[CH3:1][c:2]1[cH:3][cH:4][n:5][c:6]([NH2:7])[cH:23]1.[Fe+2].[K+].[Pd].[Pd].c1cc[cH-]c1.c1ccc(P(c2ccccc2)[c-]2cccc2)cc1>>[CH3:1][c:2]1[cH:3][cH:4][n:5][c:6]([NH:7][c:8]2[cH:9][cH:10][cH:11][c:12]([CH2:13][NH:14][C:15](=[O:16])[O:17][C:18]([CH3:19])([CH3:20])[CH3:21])[cH:22]2)[cH:23]1,[N:2].Br-[c:3].C-C(-C)(-C)-O-C(=O)-[N:1]>>[N:1].[N:2]-[c:3]
319040,Br[c:18]1[c:13]([O:14][CH:15]([F:16])[F:17])[c:12]2[n:8]([CH:9]3[CH2:10][CH2:11]3)[cH:7][c:6]([C:4]([O:3][CH2:2][CH3:1])=[O:5])[c:38](=[O:39])[c:37]2[cH:36][cH:35]1.CC(C)=O.CC1(C)OB([c:19]2[cH:20][cH:21][c:22]3[c:23]([cH:24]2)[CH2:25][N:26]([C:27](=[O:28])[C:29]([CH3:30])([CH3:31])[CH3:32])[C@@H:33]3[CH3:34])OC1(C)C.CCO.O.O=C([O-])[O-].[Na+].[Na+].[Pd]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][n:8]([CH:9]2[CH2:10][CH2:11]2)[c:12]2[c:13]([O:14][CH:15]([F:16])[F:17])[c:18](-[c:19]3[cH:20][cH:21][c:22]4[c:23]([cH:24]3)[CH2:25][N:26]([C:27](=[O:28])[C:29]([CH3:30])([CH3:31])[CH3:32])[C@@H:33]4[CH3:34])[cH:35][cH:36][c:37]2[c:38]1=[O:39],Br-[c:1].C-C1(-C)-O-B(-[c:2])-O-C-1(-C)-C>>[c:1]-[c:2]
319973,Br[c:8]1[cH:7][cH:6][c:5]([C:3]([O:2][CH3:1])=[O:4])[cH:22][c:17]1[C:18](=[O:19])[O:20][CH3:21].C1CCOC1.Cl.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.O=C(/C=C/c1ccccc1)/C=C/c1ccccc1.[Br-].[Pd].[Pd].[Zn+][CH2:9][c:10]1[cH:16][cH:15][c:13]([F:14])[cH:12][cH:11]1>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][c:8]([CH2:9][c:10]2[cH:11][cH:12][c:13]([F:14])[cH:15][cH:16]2)[c:17]([C:18](=[O:19])[O:20][CH3:21])[cH:22]1,Br-[c:1].[Zn+]-[C:2]-c>>[c:1]-[C:2]-c
